entrez_gene_ida	entrez_gene_idb	gene_symbol_a	gene_symbol_b	screens_found
5682	79839	PSMA1	CCDC102B	1
5682	80321	PSMA1	CEP70	1
5682	84445	PSMA1	LZTS2	2
5682	90410	PSMA1	IFT20	1
5682	91544	PSMA1	UBXN11	1
5682	114824	PSMA1	PNMA5	2
5682	114932	PSMA1	MRFAP1L1	2
5682	117178	PSMA1	SSX2IP	2
5682	125115	PSMA1	KRT40	1
5682	283899	PSMA1	INO80E	1
5682	284252	PSMA1	KCTD1	1
5682	287015	PSMA1	TRIM42	1
5682	388677	PSMA1	NOTCH2NL	2
5684	5684	PSMA3	PSMA3	1
5684	5687	PSMA3	PSMA6	2
5684	5692	PSMA3	PSMB4	1
5684	5866	PSMA3	RAB3IL1	1
5684	6628	PSMA3	SNRPB	1
5684	6631	PSMA3	SNRPC	1
5684	6810	PSMA3	STX4	1
5684	7536	PSMA3	SF1	1
5684	8862	PSMA3	APLN	1
5684	10169	PSMA3	SERF2	1
5684	10228	PSMA3	STX6	1
5684	10385	PSMA3	BTN2A2	1
5684	10650	PSMA3	SLMO1	1
5684	11144	PSMA3	DMC1	1
5684	22859	PSMA3	LPHN1	1
5684	23132	PSMA3	RAD54L2	1
5684	23288	PSMA3	IQCE	1
5684	23543	PSMA3	RBFOX2	1
5684	25793	PSMA3	FBXO7	1
5684	25930	PSMA3	PTPN23	1
5684	26003	PSMA3	GORASP2	1
5684	26112	PSMA3	CCDC69	1
5684	30011	PSMA3	SH3KBP1	1
5684	54458	PSMA3	PRR13	1
5684	55048	PSMA3	VPS37C	2
5684	56477	PSMA3	CCL28	1
5684	58524	PSMA3	DMRT3	2
5684	63027	PSMA3	SLC22A23	1
5684	79171	PSMA3	RBM42	1
5684	80017	PSMA3	C14orf159	1
5684	80028	PSMA3	FBXL18	1
5684	80742	PSMA3	PRR3	1
5684	83640	PSMA3	FAM103A1	1
5684	83719	PSMA3	YPEL3	1
5684	84063	PSMA3	KIRREL2	1
5684	84939	PSMA3	MUM1	1
5684	84996	PSMA3	URB1-AS1	1
5684	91869	PSMA3	RFT1	1
5684	92070	PSMA3	CTBP1-AS2	1
5684	92346	PSMA3	C1orf105	1
5684	92359	PSMA3	CRB3	1
5684	116039	PSMA3	OSR2	1
5684	122060	PSMA3	SLAIN1	1
5684	125058	PSMA3	TBC1D16	1
5684	129807	PSMA3	NEU4	1
5684	145946	PSMA3	SPATA8	2
5684	149950	PSMA3	LOC149950	1
5684	152756	PSMA3	FAM218A	1
5684	167465	PSMA3	ZNF366	1
5684	170394	PSMA3	PWWP2B	1
5684	201181	PSMA3	ZNF385C	2
5684	219988	PSMA3	PATL1	2
5684	257000	PSMA3	TINCR	1
5684	283165	PSMA3	KIRREL3-AS3	1
5684	284069	PSMA3	FAM171A2	1
5684	284276	PSMA3	LINC00908	1
5684	284618	PSMA3	RUSC1-AS1	1
5684	285093	PSMA3	RTP5	1
5684	337879	PSMA3	KRTAP8-1	1
5684	337972	PSMA3	KRTAP19-5	1
5684	388818	PSMA3	KRTAP26-1	2
5684	414318	PSMA3	C9orf106	1
5684	542767	PSMA3	C1QTNF9B-AS1	1
5685	10320	PSMA4	IKZF1	1
5687	23705	PSMA6	CADM1	1
5687	29068	PSMA6	ZBTB44	1
5687	56658	PSMA6	TRIM39	1
5687	79173	PSMA6	C19orf57	1
5687	80774	PSMA6	LIMD2	1
5687	81790	PSMA6	RNF170	1
5687	85291	PSMA6	KRTAP4-2	1
5687	285093	PSMA6	RTP5	1
5689	5987	PSMB1	TRIM27	2
5689	7185	PSMB1	TRAF1	1
5689	22924	PSMB1	MAPRE3	1
5690	54793	PSMB2	KCTD9	1
5691	5987	PSMB3	TRIM27	1
5692	123722	PSMB4	FSD2	2
5699	23582	PSMB10	CCNDBP1	1
5700	5708	PSMC1	PSMD2	2
5700	5711	PSMC1	PSMD5	1
5700	653121	PSMC1	ZBTB8A	1
5701	5711	PSMC2	PSMD5	2
5702	5702	PSMC3	PSMC3	1
5702	5706	PSMC3	PSMC6	2
5702	5715	PSMC3	PSMD9	2
5702	23028	PSMC3	KDM1A	2
5702	51421	PSMC3	AMOTL2	1
5704	5716	PSMC4	PSMD10	2
5705	8687	PSMC5	KRT38	1
5705	125115	PSMC5	KRT40	2
5706	5706	PSMC6	PSMC6	1
5706	5715	PSMC6	PSMD9	1
5706	6386	PSMC6	SDCBP	2
5706	51700	PSMC6	CYB5R2	1
5706	57639	PSMC6	CCDC146	1
5708	134510	PSMD2	UBLCP1	1
5709	7979	PSMD3	SHFM1	1
5709	23099	PSMD3	ZBTB43	2
5709	80817	PSMD3	CEP44	2
5711	7024	PSMD5	TFCP2	1
5713	10213	PSMD7	PSMD14	1
5715	10768	PSMD9	AHCYL1	1
5715	51517	PSMD9	NCKIPSD	1
5715	54971	PSMD9	BANP	2
5715	56658	PSMD9	TRIM39	2
5715	64753	PSMD9	CCDC136	2
5715	287015	PSMD9	TRIM42	1
5720	5720	PSME1	PSME1	1
5723	5723	PSPH	PSPH	1
5725	5725	PTBP1	PTBP1	1
5725	6626	PTBP1	SNRPA	1
5730	386675	PTGDS	KRTAP10-7	2
5730	386682	PTGDS	KRTAP10-3	2
5733	5966	PTGER3	REL	2
5733	6925	PTGER3	TCF4	2
5733	8601	PTGER3	RGS20	2
5733	8687	PTGER3	KRT38	1
5733	10253	PTGER3	SPRY2	1
5733	26575	PTGER3	RGS17	1
5733	30008	PTGER3	EFEMP2	2
5733	54507	PTGER3	ADAMTSL4	2
5733	80125	PTGER3	CCDC33	1
5733	125115	PTGER3	KRT40	1
5733	146664	PTGER3	MGAT5B	1
5733	287015	PTGER3	TRIM42	2
5733	386675	PTGER3	KRTAP10-7	2
5733	386676	PTGER3	KRTAP10-9	2
5733	386681	PTGER3	KRTAP10-8	2
5733	386682	PTGER3	KRTAP10-3	2
5733	388324	PTGER3	INCA1	2
5733	388677	PTGER3	NOTCH2NL	2
5746	10363	PTH2R	HMG20A	1
5747	7525	PTK2	YES1	1
5747	9021	PTK2	SOCS3	1
5747	50619	PTK2	DEF6	1
5753	5966	PTK6	REL	1
5753	8976	PTK6	WASL	1
5753	10640	PTK6	EXOC5	1
5753	23149	PTK6	FCHO1	1
5753	80125	PTK6	CCDC33	1
5753	80258	PTK6	EFHC2	1
5753	202559	PTK6	KHDRBS2	2
5757	9817	PTMA	KEAP1	2
5763	27111	PTMS	SDCBP2	1
5774	11180	PTPN3	WDR6	2
5774	23181	PTPN3	DIP2A	1
5774	54819	PTPN3	ZCCHC10	2
5774	55916	PTPN3	NXT2	2
5778	64395	PTPN7	GMCL1	2
5778	284001	PTPN7	CCDC57	1
5780	10313	PTPN9	RTN3	1
5780	57085	PTPN9	AGTRAP	2
5780	92840	PTPN9	REEP6	1
5780	114569	PTPN9	MAL2	1
5780	116173	PTPN9	CMTM5	1
5781	22934	PTPN11	RPIA	1
5781	22954	PTPN11	TRIM32	2
5794	386681	PTPRH	KRTAP10-8	1
5794	386682	PTPRH	KRTAP10-3	1
5805	5805	PTS	PTS	2
5805	6386	PTS	SDCBP	1
5805	8161	PTS	COIL	1
5805	56906	PTS	THAP10	1
5805	84708	PTS	LNX1	1
5817	7780	PVR	SLC30A2	1
5817	386675	PVR	KRTAP10-7	1
5817	386676	PVR	KRTAP10-9	1
5817	386681	PVR	KRTAP10-8	1
5817	386682	PVR	KRTAP10-3	1
5817	388677	PVR	NOTCH2NL	1
5819	6477	PVRL2	SIAH1	1
5819	386675	PVRL2	KRTAP10-7	2
5819	386677	PVRL2	KRTAP10-1	1
5819	386680	PVRL2	KRTAP10-5	1
5819	386682	PVRL2	KRTAP10-3	2
5819	388677	PVRL2	NOTCH2NL	2
5824	8504	PEX19	PEX3	1
5824	51561	PEX19	IL23A	2
5824	51661	PEX19	FKBP7	1
5827	125115	PXMP2	KRT40	2
5830	6277	PEX5	S100A6	1
5830	7681	PEX5	MKRN3	1
5830	9045	PEX5	RPL14	1
5830	10005	PEX5	ACOT8	2
5830	53346	PEX5	TM6SF1	1
5830	54458	PEX5	PRR13	1
5830	54543	PEX5	TOMM7	1
5830	64770	PEX5	CCDC14	1
5830	65981	PEX5	CAPRIN2	1
5830	81544	PEX5	GDPD5	1
5830	347918	PEX5	EP400NL	1
5830	400720	PEX5	ZNF772	1
5832	57085	ALDH18A1	AGTRAP	2
5832	116173	ALDH18A1	CMTM5	1
5834	5834	PYGB	PYGB	1
5834	5836	PYGB	PYGL	1
5834	6477	PYGB	SIAH1	1
5837	55093	PYGM	WDYHV1	1
5859	6938	QARS	TCF12	1
5859	9319	QARS	TRIP13	1
5859	9618	QARS	TRAF4	1
5859	79720	QARS	VPS37B	1
5859	84445	QARS	LZTS2	2
5859	113878	QARS	DTX2	1
5859	147700	QARS	KLC3	1
5860	5860	QDPR	QDPR	1
5860	88455	QDPR	ANKRD13A	1
5862	8548	RAB2A	BLZF1	1
5862	57559	RAB2A	STAMBPL1	1
5862	92689	RAB2A	FAM114A1	1
5862	196472	RAB2A	FAM71C	1
5863	388677	RGL2	NOTCH2NL	1
5864	5877	RAB3A	RABIF	1
5864	117177	RAB3A	RAB3IP	2
5866	5866	RAB3IL1	RAB3IL1	1
5866	23281	RAB3IL1	MTUS2	1
5866	23314	RAB3IL1	SATB2	1
5866	91151	RAB3IL1	TIGD7	1
5866	117177	RAB3IL1	RAB3IP	2
5866	125115	RAB3IL1	KRT40	1
5866	284001	RAB3IL1	CCDC57	1
5866	388677	RAB3IL1	NOTCH2NL	1
5867	6293	RAB4A	VPS52	1
5867	10640	RAB4A	EXOC5	2
5874	94122	RAB27B	SYTL5	1
5876	10785	RABGGTB	WDR4	1
5876	11285	RABGGTB	B4GALT7	1
5876	84866	RABGGTB	TMEM25	1
5876	326624	RABGGTB	RAB37	1
5876	407738	RABGGTB	FAM19A1	1
5877	5966	RABIF	REL	2
5877	6925	RABIF	TCF4	1
5877	83593	RABIF	RASSF5	1
5878	55198	RAB5C	APPL2	2
5879	8697	RAC1	CDC23	1
5879	10083	RAC1	USH1C	1
5879	84445	RAC1	LZTS2	1
5879	125115	RAC1	KRT40	1
5886	7186	RAD23A	TRAF2	1
5886	7188	RAD23A	TRAF5	1
5886	7205	RAD23A	TRIP6	1
5886	29068	RAD23A	ZBTB44	1
5886	29761	RAD23A	USP25	1
5886	55768	RAD23A	NGLY1	2
5886	57159	RAD23A	TRIM54	1
5886	80013	RAD23A	FAM188A	1
5886	91369	RAD23A	ANKRD40	1
5886	653121	RAD23A	ZBTB8A	1
5887	22827	RAD23B	PUF60	1
5887	55768	RAD23B	NGLY1	1
5887	114824	RAD23B	PNMA5	1
5890	171483	RAD51B	FAM9B	1
5892	7516	RAD51D	XRCC2	2
5892	10320	RAD51D	IKZF1	1
5892	22806	RAD51D	IKZF3	1
5892	51421	RAD51D	AMOTL2	2
5892	63978	RAD51D	PRDM14	1
5892	84445	RAD51D	LZTS2	1
5892	84708	RAD51D	LNX1	1
5892	84970	RAD51D	C1orf94	1
5892	285753	RAD51D	CEP57L1	1
5901	10204	RAN	NUTF2	1
5908	83593	RAP1B	RASSF5	2
5910	51562	RAP1GDS1	MBIP	1
5910	58473	RAP1GDS1	PLEKHB1	1
5912	10900	RAP2B	RUNDC3A	2
5912	83593	RAP2B	RASSF5	1
5914	6258	RARA	RXRG	2
5914	8204	RARA	NRIP1	1
5914	150483	RARA	TEKT4	2
5915	6257	RARB	RXRB	1
5915	6258	RARB	RXRG	1
5920	6449	RARRES3	SGTA	1
5928	8520	RBBP4	HAT1	1
5928	9112	RBBP4	MTA1	2
5929	9070	RBBP5	ASH2L	2
5932	8543	RBBP8	LMO4	1
5935	5940	RBM3	RBMY1A1	1
5935	6626	RBM3	SNRPA	2
5935	27316	RBM3	RBMX	2
5935	159163	RBM3	RBMY1F	1
5935	202559	RBM3	KHDRBS2	1
5937	7024	RBMS1	TFCP2	1
5940	5940	RBMY1A1	RBMY1A1	1
5940	23500	RBMY1A1	DAAM2	1
5940	26121	RBMY1A1	PRPF31	2
5940	27316	RBMY1A1	RBMX	2
5940	27350	RBMY1A1	APOBEC3C	1
5940	56122	RBMY1A1	PCDHB14	1
5940	57693	RBMY1A1	ZNF317	1
5940	64782	RBMY1A1	AEN	2
5940	80742	RBMY1A1	PRR3	1
5940	84708	RBMY1A1	LNX1	1
5940	84733	RBMY1A1	CBX2	1
5966	5970	REL	RELA	1
5966	6303	REL	SAT1	1
5966	6310	REL	ATXN1	1
5966	6386	REL	SDCBP	2
5966	6539	REL	SLC6A12	1
5966	8434	REL	RECK	2
5966	8440	REL	NCK2	1
5966	8520	REL	HAT1	1
5966	8545	REL	CGGBP1	1
5966	8576	REL	STK16	2
5966	8661	REL	EIF3A	1
5966	8664	REL	EIF3D	1
5966	9470	REL	EIF4E2	1
5966	9584	REL	RBM39	1
5966	9703	REL	KIAA0100	1
5966	9852	REL	EPM2AIP1	1
5966	10005	REL	ACOT8	1
5966	10036	REL	CHAF1A	2
5966	10078	REL	TSSC4	1
5966	10425	REL	ARIH2	1
5966	10459	REL	MAD2L2	1
5966	10912	REL	GADD45G	1
5966	10933	REL	MORF4L1	1
5966	11340	REL	EXOSC8	2
5966	22864	REL	R3HDM2	1
5966	22872	REL	SEC31A	1
5966	23334	REL	SZT2	2
5966	23371	REL	TENC1	1
5966	23500	REL	DAAM2	1
5966	24139	REL	EML2	2
5966	25885	REL	POLR1A	2
5966	25915	REL	NDUFAF3	1
5966	25977	REL	NECAP1	1
5966	26525	REL	IL36RN	1
5966	26578	REL	OSTF1	2
5966	27129	REL	HSPB7	2
5966	27156	REL	RSPH14	1
5966	29894	REL	CPSF1	2
5966	29922	REL	NME7	2
5966	29948	REL	OSGIN1	2
5966	29974	REL	A1CF	1
5966	50674	REL	NEUROG3	1
5966	51013	REL	EXOSC1	1
5966	51072	REL	MEMO1	2
5966	51142	REL	CHCHD2	1
5966	51143	REL	DYNC1LI1	1
5966	51367	REL	POP5	1
5966	51550	REL	CINP	1
5966	51564	REL	HDAC7	1
5966	51686	REL	OAZ3	1
5966	51693	REL	TRAPPC2L	2
5966	53347	REL	UBASH3A	1
5966	54726	REL	OTUD4	1
5966	54902	REL	TTC19	1
5966	54946	REL	SLC41A3	2
5966	54955	REL	C1orf109	2
5966	54957	REL	TXNL4B	1
5966	55110	REL	MAGOHB	1
5966	55577	REL	NAGK	1
5966	55616	REL	ASAP3	2
5966	55916	REL	NXT2	1
5966	56344	REL	CABP5	1
5966	56648	REL	EIF5A2	1
5966	56891	REL	LGALS14	2
5966	56895	REL	AGPAT4	1
5966	56911	REL	MAP3K7CL	1
5966	56915	REL	EXOSC5	1
5966	56980	REL	PRDM10	1
5966	56998	REL	CTNNBIP1	1
5966	57642	REL	COL20A1	2
5966	57674	REL	RNF213	2
5966	57819	REL	LSM2	1
5966	58157	REL	NGB	2
5966	58524	REL	DMRT3	2
5966	58986	REL	TMEM8A	1
5966	64098	REL	PARVG	2
5966	65264	REL	UBE2Z	1
5966	78990	REL	OTUB2	1
5966	79025	REL	C20orf195	1
5966	79065	REL	ATG9A	1
5966	79616	REL	CCNJL	1
5966	79622	REL	SNRNP25	1
5966	79707	REL	NOL9	1
5966	80308	REL	FLAD1	1
5966	81629	REL	TSSK3	2
5966	83593	REL	RASSF5	1
5966	83638	REL	C11orf68	1
5966	84069	REL	PLEKHN1	1
5966	84299	REL	MIEN1	1
5966	84313	REL	VPS25	2
5966	84984	REL	CEP19	1
5966	85280	REL	KRTAP9-4	2
5966	90427	REL	BMF	1
5966	91252	REL	SLC39A13	1
5966	91647	REL	ATPAF2	2
5966	91661	REL	ZNF765	2
5966	92129	REL	RIPPLY1	2
5966	112399	REL	EGLN3	2
5966	114327	REL	EFHC1	1
5966	114792	REL	KLHL32	1
5966	117286	REL	CIB3	2
5966	120379	REL	PIH1D2	1
5966	124995	REL	MRPL10	1
5966	126382	REL	NR2C2AP	2
5966	131377	REL	KLHL40	1
5966	132158	REL	GLYCTK	1
5966	137209	REL	ZNF572	1
5966	147687	REL	ZNF417	1
5966	158427	REL	TSTD2	1
5966	160065	REL	PATE1	1
5966	162972	REL	ZNF550	1
5966	163050	REL	ZNF564	1
5966	170384	REL	FUT11	1
5966	199223	REL	TTC21A	1
5966	201254	REL	STRA13	1
5966	203228	REL	C9orf72	2
5966	221184	REL	CPNE2	1
5966	252969	REL	NEIL2	1
5966	254359	REL	ZDHHC24	2
5966	256281	REL	NUDT14	1
5966	284904	REL	SEC14L4	2
5966	343472	REL	BARHL2	2
5966	347517	REL	RAB41	1
5966	378108	REL	TRIM74	1
5966	387882	REL	C12orf75	1
5966	441362	REL	REXO1L6P	1
5970	6925	RELA	TCF4	1
5977	23641	DPF2	LDOC1	1
5977	84708	DPF2	LNX1	1
5979	388677	RET	NOTCH2NL	1
5984	5985	RFC4	RFC5	2
5984	10193	RFC4	RNF41	2
5985	10475	RFC5	TRIM38	1
5987	5987	TRIM27	TRIM27	1
5987	6386	TRIM27	SDCBP	1
5987	6427	TRIM27	SRSF2	1
5987	6477	TRIM27	SIAH1	1
5987	6626	TRIM27	SNRPA	1
5987	6629	TRIM27	SNRPB2	1
5987	6919	TRIM27	TCEA2	1
5987	7004	TRIM27	TEAD4	1
5987	7114	TRIM27	TMSB4X	2
5987	7120	TRIM27	TMSB4XP6	1
5987	7170	TRIM27	TPM3	1
5987	7286	TRIM27	TUFT1	1
5987	7507	TRIM27	XPA	1
5987	7633	TRIM27	ZNF79	1
5987	7918	TRIM27	GPANK1	1
5987	7936	TRIM27	NELFE	1
5987	7984	TRIM27	ARHGEF5	2
5987	8440	TRIM27	NCK2	1
5987	8576	TRIM27	STK16	1
5987	8664	TRIM27	EIF3D	1
5987	8697	TRIM27	CDC23	2
5987	8934	TRIM27	RAB29	1
5987	9099	TRIM27	USP2	1
5987	9107	TRIM27	MTMR6	1
5987	9470	TRIM27	EIF4E2	1
5987	9529	TRIM27	BAG5	1
5987	9533	TRIM27	POLR1C	2
5987	9825	TRIM27	SPATA2	1
5987	9929	TRIM27	JOSD1	1
5987	9975	TRIM27	NR1D2	1
5987	10174	TRIM27	SORBS3	1
5987	10190	TRIM27	TXNDC9	1
5987	10459	TRIM27	MAD2L2	1
5987	10494	TRIM27	STK25	2
5987	10524	TRIM27	KAT5	1
5987	10529	TRIM27	NEBL	1
5987	10623	TRIM27	POLR3C	1
5987	10667	TRIM27	FARS2	1
5987	10783	TRIM27	NEK6	1
5987	11043	TRIM27	MID2	1
5987	11051	TRIM27	NUDT21	1
5987	23005	TRIM27	MAPKBP1	1
5987	25930	TRIM27	PTPN23	2
5987	26121	TRIM27	PRPF31	2
5987	27023	TRIM27	FOXB1	1
5987	27124	TRIM27	INPP5J	1
5987	27430	TRIM27	MAT2B	1
5987	29086	TRIM27	BABAM1	2
5987	29922	TRIM27	NME7	1
5987	50650	TRIM27	ARHGEF3	2
5987	51002	TRIM27	TPRKB	1
5987	51072	TRIM27	MEMO1	1
5987	51160	TRIM27	VPS28	1
5987	51265	TRIM27	CDKL3	1
5987	51296	TRIM27	SLC15A3	1
5987	51352	TRIM27	WT1-AS	2
5987	51421	TRIM27	AMOTL2	1
5987	51545	TRIM27	ZNF581	2
5987	54461	TRIM27	FBXW5	1
5987	54478	TRIM27	FAM64A	1
5987	54535	TRIM27	CCHCR1	1
5987	54540	TRIM27	FAM193B	1
5987	54793	TRIM27	KCTD9	2
5987	54927	TRIM27	CHCHD3	2
5987	55093	TRIM27	WDYHV1	1
5987	55147	TRIM27	RBM23	1
5987	55195	TRIM27	C14orf105	2
5987	55231	TRIM27	CCDC87	1
5987	55285	TRIM27	RBM41	2
5987	55324	TRIM27	ABCF3	1
5987	55633	TRIM27	TBC1D22B	2
5987	55663	TRIM27	ZNF446	1
5987	55702	TRIM27	CCDC94	1
5987	55758	TRIM27	RCOR3	1
5987	55850	TRIM27	USE1	1
5987	56204	TRIM27	FAM214A	1
5987	56891	TRIM27	LGALS14	1
5987	57325	TRIM27	CSRP2BP	1
5987	57459	TRIM27	GATAD2B	1
5987	57559	TRIM27	STAMBPL1	2
5987	57616	TRIM27	TSHZ3	1
5987	57674	TRIM27	RNF213	2
5987	57697	TRIM27	FANCM	1
5987	58500	TRIM27	ZNF250	1
5987	58524	TRIM27	DMRT3	1
5987	63898	TRIM27	SH2D4A	2
5987	64147	TRIM27	KIF9	2
5987	64782	TRIM27	AEN	1
5987	64976	TRIM27	MRPL40	1
5987	79005	TRIM27	SCNM1	1
5987	79025	TRIM27	C20orf195	1
5987	79038	TRIM27	ZFYVE21	1
5987	79165	TRIM27	LENG1	2
5987	79637	TRIM27	ARMC7	1
5987	79696	TRIM27	ZC2HC1C	2
5987	79839	TRIM27	CCDC102B	2
5987	80212	TRIM27	CCDC92	1
5987	80256	TRIM27	FAM214B	1
5987	80726	TRIM27	KIAA1683	1
5987	81565	TRIM27	NDEL1	1
5987	83448	TRIM27	PUS7L	1
5987	83541	TRIM27	FAM110A	1
5987	83640	TRIM27	FAM103A1	1
5987	84062	TRIM27	DTNBP1	1
5987	84069	TRIM27	PLEKHN1	1
5987	84106	TRIM27	PRAM1	1
5987	84221	TRIM27	SPATC1L	1
5987	84260	TRIM27	TCHP	2
5987	84294	TRIM27	UTP23	2
5987	84313	TRIM27	VPS25	1
5987	84340	TRIM27	GFM2	1
5987	84619	TRIM27	ZGPAT	1
5987	84707	TRIM27	BEX2	1
5987	84894	TRIM27	LINGO1	1
5987	84985	TRIM27	FAM83A	1
5987	85302	TRIM27	FBF1	2
5987	91647	TRIM27	ATPAF2	2
5987	114822	TRIM27	RHPN1	1
5987	114971	TRIM27	PTPMT1	1
5987	115106	TRIM27	HAUS1	2
5987	116225	TRIM27	ZMYND19	2
5987	132158	TRIM27	GLYCTK	1
5987	132789	TRIM27	GNPDA2	2
5987	137209	TRIM27	ZNF572	1
5987	140885	TRIM27	SIRPA	1
5987	143884	TRIM27	CWF19L2	1
5987	147525	TRIM27	LINC00526	1
5987	147687	TRIM27	ZNF417	2
5987	154865	TRIM27	IQUB	1
5987	158787	TRIM27	RIBC1	1
5987	166979	TRIM27	CDC20B	1
5987	170954	TRIM27	PPP1R18	2
5987	196441	TRIM27	ZFC3H1	1
5987	221184	TRIM27	CPNE2	1
5987	252969	TRIM27	NEIL2	1
5987	254173	TRIM27	TTLL10	1
5987	254187	TRIM27	TSGA10IP	1
5987	284058	TRIM27	KANSL1	1
5987	285172	TRIM27	FAM126B	1
5987	287015	TRIM27	TRIM42	1
5987	348110	TRIM27	ARPIN	1
5987	375056	TRIM27	MIA3	1
5987	388677	TRIM27	NOTCH2NL	1
5987	644903	TRIM27	FLJ38668	1
5991	7205	RFX3	TRIP6	1
5997	23281	RGS2	MTUS2	1
5998	26003	RGS3	GORASP2	1
6015	10138	RING1	YAF2	2
6015	23429	RING1	RYBP	2
6015	57332	RING1	CBX8	2
6041	6938	RNASEL	TCF12	1
6048	6048	RNF5	RNF5	1
6048	6505	RNF5	SLC1A1	1
6048	7321	RNF5	UBE2D1	2
6048	7323	RNF5	UBE2D3	2
6048	7325	RNF5	UBE2E2	2
6048	7920	RNF5	ABHD16A	2
6048	10477	RNF5	UBE2E3	2
6048	26984	RNF5	SEC22A	2
6048	51141	RNF5	INSIG2	2
6048	51619	RNF5	UBE2D4	2
6048	55238	RNF5	SLC38A7	1
6048	55284	RNF5	UBE2W	2
6048	78992	RNF5	YIPF2	2
6048	91445	RNF5	RNF185	1
6048	220002	RNF5	CYB561A3	1
6048	729515	RNF5	TMEM242	2
6050	6386	RNH1	SDCBP	1
6093	10623	ROCK1	POLR3C	1
6093	154313	ROCK1	C6orf165	1
6093	220108	ROCK1	FAM124A	1
6103	57096	RPGR	RPGRIP1	1
6117	23281	RPA1	MTUS2	2
6120	6120	RPE	RPE	1
6133	7415	RPL9	VCP	1
6133	7541	RPL9	ZBTB14	2
6133	10241	RPL9	CALCOCO2	1
6133	10687	RPL9	PNMA2	1
6133	23281	RPL9	MTUS2	1
6133	51043	RPL9	ZBTB7B	1
6133	57594	RPL9	HOMEZ	2
6133	79036	RPL9	KXD1	2
6133	79618	RPL9	HMBOX1	1
6133	79959	RPL9	CEP76	1
6133	92610	RPL9	TIFA	1
6133	171483	RPL9	FAM9B	2
6133	220082	RPL9	SPERT	1
6133	387856	RPL9	CCDC184	1
6133	653121	RPL9	ZBTB8A	2
6135	125115	RPL11	KRT40	1
6135	386675	RPL11	KRTAP10-7	1
6137	80321	RPL13	CEP70	1
6150	9240	MRPL23	PNMA1	1
6157	6477	RPL27A	SIAH1	1
6158	23582	RPL28	CCNDBP1	1
6166	386675	RPL36AL	KRTAP10-7	1
6175	23582	RPLP0	CCNDBP1	2
6184	6449	RPN1	SGTA	2
6184	29979	RPN1	UBQLN1	1
6201	7541	RPS7	ZBTB14	1
6208	6880	RPS14	TAF9	1
6209	55632	RPS15	G2E3	1
6227	221302	RPS21	ZUFSP	1
6230	55145	RPS25	THAP1	1
6231	90121	RPS26	TSR2	1
6233	9802	RPS27A	DAZAP2	1
6233	10241	RPS27A	CALCOCO2	1
6234	23582	RPS28	CCNDBP1	2
6234	85294	RPS28	KRTAP2-4	1
6234	386675	RPS28	KRTAP10-7	2
6234	386681	RPS28	KRTAP10-8	1
6234	386682	RPS28	KRTAP10-3	2
6234	388677	RPS28	NOTCH2NL	2
6240	6240	RRM1	RRM1	1
6252	6386	RTN1	SDCBP	1
6257	10062	RXRB	NR1H3	1
6258	7376	RXRG	NR1H2	2
6258	10062	RXRG	NR1H3	2
6271	6271	S100A1	S100A1	1
6271	6273	S100A1	S100A2	1
6271	6285	S100A1	S100B	2
6271	79666	S100A1	PLEKHF2	1
6273	6273	S100A2	S100A2	1
6273	6285	S100A2	S100B	1
6275	6285	S100A4	S100B	1
6284	6284	S100A13	S100A13	1
6284	79666	S100A13	PLEKHF2	1
6285	6285	S100B	S100B	1
6285	6286	S100B	S100P	1
6285	51324	S100B	SPG21	1
6286	24144	S100P	TFIP11	1
6293	7004	VPS52	TEAD4	1
6293	7170	VPS52	TPM3	1
6293	7189	VPS52	TRAF6	1
6293	8543	VPS52	LMO4	1
6293	8676	VPS52	STX11	1
6293	9099	VPS52	USP2	1
6293	9589	VPS52	WTAP	1
6293	9852	VPS52	EPM2AIP1	1
6293	10193	VPS52	RNF41	1
6293	25828	VPS52	TXN2	1
6293	25959	VPS52	KANK2	1
6293	51160	VPS52	VPS28	1
6293	51382	VPS52	ATP6V1D	1
6293	51603	VPS52	METTL13	1
6293	54955	VPS52	C1orf109	1
6293	55127	VPS52	HEATR1	1
6293	55633	VPS52	TBC1D22B	1
6293	56243	VPS52	KIAA1217	1
6293	57215	VPS52	THAP11	1
6293	57639	VPS52	CCDC146	1
6293	63898	VPS52	SH2D4A	2
6293	65003	VPS52	MRPL11	1
6293	79632	VPS52	FAM184A	1
6293	80125	VPS52	CCDC33	1
6293	81629	VPS52	TSSK3	1
6293	84340	VPS52	GFM2	1
6293	115106	VPS52	HAUS1	1
6293	147700	VPS52	KLC3	1
6293	153527	VPS52	ZMAT2	1
6293	158427	VPS52	TSTD2	1
6293	170082	VPS52	TCEANC	1
6293	170954	VPS52	PPP1R18	1
6293	200081	VPS52	TXLNA	2
6297	79959	SALL2	CEP76	1
6297	83637	SALL2	ZMIZ2	1
6300	6477	MAPK12	SIAH1	1
6303	6303	SAT1	SAT1	1
6303	6591	SAT1	SNAI2	1
6303	8664	SAT1	EIF3D	1
6303	9112	SAT1	MTA1	1
6303	10212	SAT1	DDX39A	1
6303	22980	SAT1	TCF25	2
6303	29057	SAT1	FAM156A	1
6303	54535	SAT1	CCHCR1	1
6303	58524	SAT1	DMRT3	2
6303	84708	SAT1	LNX1	1
6303	84991	SAT1	RBM17	2
6303	130940	SAT1	CCDC148	1
