Kinase;Entrez GeneID;Gene;Entrez GeneID;Category
CDK4;1019;MYOD1;4654;Category 2
CDK4;1019;C6orf55;51534;Category 1
CDK4;1019;PRKAR1A;5573;Category 2
CDK4;1019;PSMD10;5716;Category 1
CDK4;1019;PTMA;5757;Category 2
CDK4;1019;CCND1;595;Category 2
CDK4;1019;RFC1;5981;Category 2
CDK4;1019;RFC4;5984;Category 1
CDK4;1019;BMPR1B;658;Category 1
CDK4;1019;BRCA1;672;Category 2
CDK4;1019;TGFBR1;7046;Category 2
CDK4;1019;DDR1;780;Category 2
CDK4;1019;ZNF655;79027;Category 1
CDK4;1019;NOL12;79159;Category 1
CDK4;1019;BAT3;7917;Category 2
CDK4;1019;CAPNS1;826;Category 1
CDK4;1019;CDC7;8317;Category 2
CDK4;1019;CDC45L;8318;Category 1
CDK4;1019;CCND2;894;Category 1
CDK4;1019;CCND3;896;Category 2
CDK4;1019;SETDB1;9869;Category 2
CDK4;1019;UBTF;7343;Category 3
CDK4;1019;RBL2;5934;Category 3
CDK4;1019;SMAD3;4088;Category 4
CDK4;1019;RB1;5925;Category 4
CDK4;1019;RBL1;5933;Category 4
CDK5;1020;CDKN1B;1027;Category 2
CDK5;1020;C1orf61;10485;Category 1
CDK5;1020;CDC37;11140;Category 2
CDK5;1020;CTNNB1;1499;Category 2
CDK5;1020;ABL1;25;Category 2
CDK5;1020;FYN;2534;Category 2
CDK5;1020;GAK;2580;Category 1
CDK5;1020;PCNA;5111;Category 1
CDK5;1020;CDK5RAP1;51654;Category 1
CDK5;1020;CDK5RAP2;55755;Category 2
CDK5;1020;PTPN2;5771;Category 2
CDK5;1020;PURA;5813;Category 1
CDK5;1020;SET;6418;Category 2
CDK5;1020;STX1A;6804;Category 2
CDK5;1020;STXBP1;6812;Category 2
CDK5;1020;FSD1;79187;Category 1
CDK5;1020;CABLES2;81928;Category 1
CDK5;1020;ACTN1;87;Category 2
CDK5;1020;CDK5R1;8851;Category 1
CDK5;1020;SYNJ1;8867;Category 1
CDK5;1020;CCND2;894;Category 1
CDK5;1020;CDK5R2;8941;Category 1
CDK5;1020;CCNG1;900;Category 1
CDK5;1020;CABLES1;91768;Category 2
CDK5;1020;CDK5;1020;Category 4
CDK5;1020;NES;10763;Category 4
CDK5;1020;DAB1;1600;Category 4
CDK5;1020;DCX;1641;Category 4
CDK5;1020;DNM1;1759;Category 4
CDK5;1020;ERBB3;2065;Category 4
CDK5;1020;AMPH;273;Category 4
CDK5;1020;GRIN2A;2903;Category 4
CDK5;1020;APP;351;Category 4
CDK5;1020;MAPT;4137;Category 4
CDK5;1020;MEF2A;4205;Category 4
CDK5;1020;PAK1;5058;Category 4
CDK5;1020;PCTK1;5127;Category 4
CDK5;1020;PPP1R2;5504;Category 4
CDK5;1020;MAPK10;5602;Category 4
CDK5;1020;MAP2K1;5604;Category 4
CDK5;1020;PSEN1;5663;Category 4
CDK5;1020;SRC;6714;Category 4
CDK5;1020;SYN1;6853;Category 4
CDK5;1020;TP53;7157;Category 4
CDK5;1020;VIL2;7430;Category 4
CDK5;1020;NDEL1;81565;Category 4
CDK5;1020;PPP1R1B;84152;Category 4
CDK6;1021;CDK6;1021;Category 2
CDK6;1021;CDKN1A;1026;Category 2
CDK6;1021;CDKN2A;1029;Category 2
CDK6;1021;CDKN2C;1031;Category 1
CDK6;1021;CDKN2D;1032;Category 2
CDK6;1021;CDC37;11140;Category 2
CDK6;1021;CNOT7;29883;Category 1
CDK6;1021;AR;367;Category 2
CDK6;1021;MCM2;4171;Category 2
CDK6;1021;PCNA;5111;Category 1
CDK6;1021;PPM1B;5495;Category 1
CDK6;1021;MCM10;55388;Category 1
CDK6;1021;RB1;5925;Category 2
CDK6;1021;CCND1;595;Category 2
CDK6;1021;ATXN1;6310;Category 2
CDK6;1021;TGFBR1;7046;Category 2
CDK6;1021;CCND2;894;Category 1
CDK6;1021;CCND3;896;Category 2
CDK6;1021;RBL2;5934;Category 4
CDK8;1024;CDKN2B;1030;Category 1
CDK8;1024;MED8;112950;Category 1
CDK8;1024;POLR2A;5430;Category 2
CDK8;1024;MED9;55090;Category 1
CDK8;1024;IXL;55588;Category 1
CDK8;1024;MED25;81857;Category 1
CDK8;1024;CCNC;892;Category 1
CDK8;1024;SURB7;9412;Category 1
CDK8;1024;CRSP7;9441;Category 2
CDK8;1024;MAML1;9794;Category 1
CDK8;1024;MED12;9968;Category 2
CDK8;1024;MED6;10001;Category 1
CDK8;1024;CCNH;902;Category 4
CDC2L5;8621;CHMP4A;29082;Category 1
CDC2L5;8621;PRPF40A;55660;Category 2
CLK1;1195;CLK1;1195;Category 2
CLK1;1195;CSN1S1;1446;Category 1
CLK1;1195;MBP;4155;Category 2
CLK1;1195;GOLPH2;51280;Category 1
CLK1;1195;PIAS4;51588;Category 1
CLK1;1195;CROP;51747;Category 2
CLK1;1195;UBL5;59286;Category 1
CLK1;1195;SFRS1;6426;Category 2
CLK1;1195;SFRS6;6431;Category 2
CLK1;1195;YWHAG;7532;Category 1
CLK1;1195;PRPF4;9128;Category 1
CLK1;1195;PPIG;9360;Category 2
CLK1;1195;PTPN1;5770;Category 4
CLK2;1196;CLK2;1196;Category 1
CLK2;1196;CLK3;1198;Category 1
CLK2;1196;YWHAG;7532;Category 1
CLK2;1196;PTPN1;5770;Category 4
CLK3;1198;CLK3;1198;Category 1
CLK3;1198;C1orf63;57035;Category 1
CLK3;1198;YWHAG;7532;Category 1
DYRK1B;9149;MAP2K3;5606;Category 2
DYRK1B;9149;MAPK1;5594;Category 2
DYRK1B;9149;MAPK14;1432;Category 2
DYRK1B;9149;MBP;4155;Category 2
DYRK1B;9149;PCBD1;5092;Category 1
DYRK1B;9149;RANBP9;10048;Category 2
DYRK1B;9149;WDR68;10238;Category 1
DYRK1B;9149;CDKN1A;1026;Category 3
DYRK1B;9149;DYRK1B;9149;Category 4
DYRK1B;9149;TCF1;6927;Category 4
DYRK2;8445;EIF4EBP1;1978;Category 2
DYRK2;8445;HIST2H2BE;8349;Category 2
DYRK2;8445;HIST3H3;8290;Category 2
DYRK2;8445;RAD54B;25788;Category 1
MAPK3;5595;AGTR1;185;Category 2
MAPK3;5595;ATF2;1386;Category 2
MAPK3;5595;ATP1A1;476;Category 2
MAPK3;5595;DCC;1630;Category 1
MAPK3;5595;DUSP10;11221;Category 2
MAPK3;5595;DUSP3;1845;Category 2
MAPK3;5595;DUSP4;1846;Category 1
MAPK3;5595;DUSP5;1847;Category 1
MAPK3;5595;DUSP9;1852;Category 1
MAPK3;5595;ELK4;2005;Category 1
MAPK3;5595;EPOR;2057;Category 2
MAPK3;5595;FCGR2B;2213;Category 2
MAPK3;5595;GATA1;2623;Category 2
MAPK3;5595;GATA4;2626;Category 2
MAPK3;5595;GMFB;2764;Category 2
MAPK3;5595;GTF2I;2969;Category 2
MAPK3;5595;HIF1A;3091;Category 2
MAPK3;5595;HMMR;3161;Category 2
MAPK3;5595;HSF4;3299;Category 1
MAPK3;5595;INSR;3643;Category 2
MAPK3;5595;IRX2;153572;Category 1
MAPK3;5595;JUN;3725;Category 2
MAPK3;5595;JUND;3727;Category 2
MAPK3;5595;KSR2;283455;Category 1
MAPK3;5595;LIPE;3991;Category 2
MAPK3;5595;LYN;4067;Category 2
MAPK3;5595;MAP3K1;4214;Category 1
MAPK3;5595;MAPK14;1432;Category 2
MAPK3;5595;MAPK8;5599;Category 2
MAPK3;5595;MAP2K1;5604;Category 2
MAPK3;5595;MAP2K2;5605;Category 2
MAPK3;5595;MAP2K3;5606;Category 2
MAPK3;5595;PTPN11;5781;Category 2
MAPK3;5595;PTPRE;5791;Category 2
MAPK3;5595;PTPRR;5801;Category 2
MAPK3;5595;PXN;5829;Category 2
MAPK3;5595;RAB4A;5867;Category 2
MAPK3;5595;RAF1;5894;Category 2
MAPK3;5595;RALGDS;5900;Category 1
MAPK3;5595;BCL2;596;Category 2
MAPK3;5595;RET;5979;Category 2
MAPK3;5595;BCL3;602;Category 1
MAPK3;5595;SNCG;6623;Category 2
MAPK3;5595;SYK;6850;Category 2
MAPK3;5595;SYN1;6853;Category 2
MAPK3;5595;TAL2;6887;Category 2
MAPK3;5595;TGIF;7050;Category 1
MAPK3;5595;TH;7054;Category 2
MAPK3;5595;C1QBP;708;Category 1
MAPK3;5595;TOP2B;7155;Category 2
MAPK3;5595;TP53;7157;Category 2
MAPK3;5595;ZNF7;7553;Category 1
MAPK3;5595;PTPN5;84867;Category 1
MAPK3;5595;CAV1;857;Category 2
MAPK3;5595;TNFSF11;8600;Category 1
MAPK3;5595;MAP2K1IP1;8649;Category 1
MAPK3;5595;PEA15;8682;Category 2
MAPK3;5595;IER3;8870;Category 2
MAPK3;5595;MAP3K14;9020;Category 2
MAPK3;5595;HDAC4;9759;Category 2
MAPK3;5595;METAP2;10988;Category 1
MAPK3;5595;MYC;4609;Category 2
MAPK3;5595;NGFR;4804;Category 2
MAPK3;5595;NTRK1;4914;Category 2
MAPK3;5595;NTRK3;4916;Category 2
MAPK3;5595;PAK2;5062;Category 2
MAPK3;5595;PLAT;5327;Category 1
MAPK3;5595;PPP1CA;5499;Category 2
MAPK3;5595;PPP2CA;5515;Category 2
MAPK3;5595;SORBS3;10174;Category 2
MAPK3;5595;ADRBK1;156;Category 4
MAPK3;5595;HSPB8;26353;Category 4
MAPK3;5595;RPS6KA3;6197;Category 4
MAPK3;5595;MKNK1;8569;Category 4
MAPK3;5595;ARRB1;408;Category 4
MAPK3;5595;CEBPB;1051;Category 4
MAPK3;5595;DSCR1;1827;Category 4
MAPK3;5595;DUSP1;1843;Category 4
MAPK3;5595;DUSP6;1848;Category 4
MAPK3;5595;ELK1;2002;Category 4
MAPK3;5595;ESR1;2099;Category 4
MAPK3;5595;ETS1;2113;Category 4
MAPK3;5595;GAB1;2549;Category 4
MAPK3;5595;GJA1;2697;Category 4
MAPK3;5595;HSF1;3297;Category 4
MAPK3;5595;KRT8;3856;Category 4
MAPK3;5595;LCK;3932;Category 4
MAPK3;5595;MAPK3;5595;Category 4
MAPK3;5595;PTPN7;5778;Category 4
MAPK3;5595;SP1;6667;Category 4
MAPK3;5595;SPIB;6689;Category 4
MAPK3;5595;SREBF1;6720;Category 4
MAPK3;5595;SREBF2;6721;Category 4
MAPK3;5595;STAT3;6774;Category 4
MAPK3;5595;STAT5A;6776;Category 4
MAPK3;5595;TAL1;6886;Category 4
MAPK3;5595;TCF3;6929;Category 4
MAPK3;5595;UBTF;7343;Category 4
MAPK3;5595;CCDC6;8030;Category 4
MAPK3;5595;CASP9;842;Category 4
MAPK3;5595;GAB2;9846;Category 4
MAPK3;5595;MBP;4155;Category 4
MAPK3;5595;PDE6G;5148;Category 4
MAPK3;5595;PLCB1;23236;Category 4
MAPK3;5595;PPARA;5465;Category 4
MAPK3;5595;SMAD2;4087;Category 4
MAPK3;5595;STMN1;3925;Category 4
MAPK3;5595;STMN2;11075;Category 4
MAPK1;5594;AGTR1;185;Category 2
MAPK1;5594;AR;367;Category 2
MAPK1;5594;ARRB2;409;Category 2
MAPK1;5594;CDX2;1045;Category 2
MAPK1;5594;CMTM3;123920;Category 1
MAPK1;5594;CTSL;1514;Category 1
MAPK1;5594;DUSP2;1844;Category 1
MAPK1;5594;DUSP3;1845;Category 2
MAPK1;5594;DUSP4;1846;Category 1
MAPK1;5594;DUSP5;1847;Category 1
MAPK1;5594;DUSP7;1849;Category 1
MAPK1;5594;DUSP9;1852;Category 1
MAPK1;5594;EDD1;51366;Category 2
MAPK1;5594;EPOR;2057;Category 2
MAPK1;5594;ETS1;2113;Category 2
MAPK1;5594;FCGR2B;2213;Category 2
MAPK1;5594;FGF5;2250;Category 1
MAPK1;5594;FHL3;2275;Category 1
MAPK1;5594;FRS2;10818;Category 2
MAPK1;5594;FRS3;10817;Category 2
MAPK1;5594;GATA1;2623;Category 2
MAPK1;5594;GATA2;2624;Category 2
MAPK1;5594;GMFB;2764;Category 2
MAPK1;5594;GRB2;2885;Category 2
MAPK1;5594;HSF4;3299;Category 1
MAPK1;5594;HSP90AA1;3320;Category 2
MAPK1;5594;IFNAR1;3454;Category 2
MAPK1;5594;ITGAV;3685;Category 1
MAPK1;5594;JUN;3725;Category 2
MAPK1;5594;JUND;3727;Category 2
MAPK1;5594;KSR2;283455;Category 1
MAPK1;5594;MAP3K1;4214;Category 1
MAPK1;5594;MAPK8;5599;Category 2
MAPK1;5594;MAP2K2;5605;Category 2
MAPK1;5594;CALCOCO1;57658;Category 1
MAPK1;5594;PTPN1;5770;Category 2
MAPK1;5594;PTPRE;5791;Category 2
MAPK1;5594;PTPRH;5794;Category 1
MAPK1;5594;PXN;5829;Category 2
MAPK1;5594;RB1;5925;Category 2
MAPK1;5594;RET;5979;Category 2
MAPK1;5594;BCL6;604;Category 1
MAPK1;5594;SHC1;6464;Category 2
MAPK1;5594;SNCA;6622;Category 2
MAPK1;5594;SNCG;6623;Category 2
MAPK1;5594;BRAF;673;Category 2
MAPK1;5594;STAT5B;6777;Category 2
MAPK1;5594;TGIF;7050;Category 1
MAPK1;5594;TH;7054;Category 2
MAPK1;5594;C1QBP;708;Category 1
MAPK1;5594;TITF1;7080;Category 1
MAPK1;5594;TPR;7175;Category 2
MAPK1;5594;VAV1;7409;Category 2
MAPK1;5594;NCOA3;8202;Category 2
MAPK1;5594;KLF11;8462;Category 1
MAPK1;5594;PTPN5;84867;Category 1
MAPK1;5594;CSDA;8531;Category 2
MAPK1;5594;CAV1;857;Category 2
MAPK1;5594;TNFSF11;8600;Category 1
MAPK1;5594;MAP2K1IP1;8649;Category 1
MAPK1;5594;PEA15;8682;Category 2
MAPK1;5594;TNFRSF25;8718;Category 1
MAPK1;5594;IQGAP1;8826;Category 4
MAPK1;5594;HDAC4;9759;Category 2
MAPK1;5594;MAPK14;1432;Category 2
MAPK1;5594;METAP2;10988;Category 1
MAPK1;5594;MITF;4286;Category 2
MAPK1;5594;NEK2;4751;Category 1
MAPK1;5594;NGFR;4804;Category 2
MAPK1;5594;NTRK3;4916;Category 2
MAPK1;5594;PAK2;5062;Category 2
MAPK1;5594;PEBP1;5037;Category 2
MAPK1;5594;PLAT;5327;Category 1
MAPK1;5594;PLCB1;23236;Category 2
MAPK1;5594;PLK3;1263;Category 1
MAPK1;5594;PPP1CA;5499;Category 2
MAPK1;5594;PPP2CA;5515;Category 2
MAPK1;5594;SH2D3C;10044;Category 2
MAPK1;5594;SORBS3;10174;Category 2
MAPK1;5594;TNIP1;10318;Category 2
MAPK1;5594;YBX1;4904;Category 2
MAPK1;5594;RPS6KA1;6195;Category 4
MAPK1;5594;DAPK1;1612;Category 4
MAPK1;5594;MAPKAPK5;8550;Category 4
MAPK1;5594;ARRB1;408;Category 4
MAPK1;5594;CEBPB;1051;Category 4
MAPK1;5594;CEP55;55165;Category 4
MAPK1;5594;DUSP1;1843;Category 4
MAPK1;5594;DUSP6;1848;Category 4
MAPK1;5594;EGFR;1956;Category 4
MAPK1;5594;EIF4EBP1;1978;Category 4
MAPK1;5594;ELK1;2002;Category 4
MAPK1;5594;ERF;2077;Category 4
MAPK1;5594;ESR1;2099;Category 4
MAPK1;5594;FOS;2353;Category 4
MAPK1;5594;GAB1;2549;Category 4
MAPK1;5594;GABRR1;2569;Category 4
MAPK1;5594;GJA1;2697;Category 4
MAPK1;5594;GORASP2;26003;Category 4
MAPK1;5594;GRB10;2887;Category 4
MAPK1;5594;IRS1;3667;Category 4
MAPK1;5594;KHDRBS1;10657;Category 4
MAPK1;5594;KRT8;3856;Category 4
MAPK1;5594;LCK;3932;Category 4
MAPK1;5594;LIFR;3977;Category 4
MAPK1;5594;LIPE;3991;Category 4
MAPK1;5594;MAFA;389692;Category 4
MAPK1;5594;MAPK1;5594;Category 4
MAPK1;5594;MAP2K1;5604;Category 4
MAPK1;5594;PTPN7;5778;Category 4
MAPK1;5594;PTPRR;5801;Category 4
MAPK1;5594;RAF1;5894;Category 4
MAPK1;5594;BCL2;596;Category 4
MAPK1;5594;RXRA;6256;Category 4
MAPK1;5594;SCNN1G;6340;Category 4
MAPK1;5594;SLC9A1;6548;Category 4
MAPK1;5594;SOS1;6654;Category 4
MAPK1;5594;SP1;6667;Category 4
MAPK1;5594;SREBF1;6720;Category 4
MAPK1;5594;SREBF2;6721;Category 4
MAPK1;5594;STAT3;6774;Category 4
MAPK1;5594;STAT5A;6776;Category 4
MAPK1;5594;TCF3;6929;Category 4
MAPK1;5594;TNFRSF1A;7132;Category 4
MAPK1;5594;TP53;7157;Category 4
MAPK1;5594;TSC2;7249;Category 4
MAPK1;5594;UBTF;7343;Category 4
MAPK1;5594;ZFP36;7538;Category 4
MAPK1;5594;CAD;790;Category 4
MAPK1;5594;DUSP16;80824;Category 4
MAPK1;5594;CASP9;842;Category 4
MAPK1;5594;PPP1R9B;84687;Category 4
MAPK1;5594;NCOA1;8648;Category 4
MAPK1;5594;IER3;8870;Category 4
MAPK1;5594;CD19;930;Category 4
MAPK1;5594;GAB2;9846;Category 4
MAPK1;5594;MAPT;4137;Category 4
MAPK1;5594;MBP;4155;Category 4
MAPK1;5594;MCL1;4170;Category 4
MAPK1;5594;MYB;4602;Category 4
MAPK1;5594;NDE1;54820;Category 4
MAPK1;5594;NEFH;4744;Category 4
MAPK1;5594;NR3C1;2908;Category 4
MAPK1;5594;NR4A1;3164;Category 4
MAPK1;5594;NR5A1;2516;Category 4
MAPK1;5594;PAK1;5058;Category 4
MAPK1;5594;PPARA;5465;Category 4
MAPK1;5594;PPARG;5468;Category 4
MAPK1;5594;RGS19;10287;Category 4
MAPK1;5594;SMAD1;4086;Category 4
MAPK1;5594;SMAD2;4087;Category 4
MAPK1;5594;SMAD3;4088;Category 4
MAPK1;5594;SMAD4;4089;Category 4
MAPK1;5594;TOB1;10140;Category 4
MAPK6;5597;XPO1;7514;Category 2
MAPK6;5597;IER3;8870;Category 3
MAPK6;5597;MAPK6;5597;Category 4
MAPK4;5596;GAB1;2549;Category 2
MAPK4;5596;CCND3;896;Category 2
MAPK4;5596;GAB2;9846;Category 2
MAPK4;5596;MAPK4;5596;Category 4
GSK3A;2931;PXN;5829;Category 2
GSK3A;2931;BCL3;602;Category 1
GSK3A;2931;YWHAG;7532;Category 1
GSK3A;2931;LRSAM1;90678;Category 1
GSK3A;2931;TP53;7157;Category 3
GSK3A;2931;CTNNB1;1499;Category 3
GSK3A;2931;JUN;3725;Category 3
GSK3A;2931;FOXO1A;2308;Category 3
GSK3A;2931;PRKAR2A;5576;Category 3
GSK3A;2931;CCND1;595;Category 3
GSK3A;2931;CCNE1;898;Category 3
GSK3A;2931;MYLK;4638;Category 3
GSK3A;2931;DSCR1;1827;Category 3
GSK3A;2931;TCEAL1;9338;Category 3
GSK3A;2931;CREB1;1385;Category 3
GSK3A;2931;MYC;4609;Category 3
GSK3A;2931;ACLY;47;Category 3
GSK3A;2931;CEBPA;1050;Category 3
GSK3A;2931;MKI67IP;84365;Category 3
GSK3A;2931;CREM;1390;Category 4
GSK3A;2931;HSF1;3297;Category 4
GSK3A;2931;MAPT;4137;Category 4
GSK3A;2931;MCL1;4170;Category 4
GSK3A;2931;EIF2B5;8893;Category 4
GSK3B;2932;AKAP11;11215;Category 1
GSK3B;2932;CDX2;1045;Category 2
GSK3B;2932;DNM1L;10059;Category 1
GSK3B;2932;DVL1;1855;Category 1
GSK3B;2932;FRAT1;10023;Category 1
GSK3B;2932;FRAT2;23401;Category 1
GSK3B;2932;GSK3B;2932;Category 2
GSK3B;2932;APC;324;Category 2
GSK3B;2932;ILK;3611;Category 2
GSK3B;2932;MAP1B;4131;Category 2
GSK3B;2932;NOTCH1;4851;Category 1
GSK3B;2932;YBX1;4904;Category 2
GSK3B;2932;NIN;51199;Category 1
GSK3B;2932;TMEM132A;54972;Category 1
GSK3B;2932;PPYR1;5540;Category 1
GSK3B;2932;PTK2;5747;Category 2
GSK3B;2932;PTPN1;5770;Category 2
GSK3B;2932;PXN;5829;Category 2
GSK3B;2932;BCL3;602;Category 1
GSK3B;2932;UPF3A;65110;Category 1
GSK3B;2932;SREBF1;6720;Category 2
GSK3B;2932;NCOA3;8202;Category 2
GSK3B;2932;AXIN2;8313;Category 1
GSK3B;2932;OGT;8473;Category 1
GSK3B;2932;IKBKG;8517;Category 2
GSK3B;2932;CSDA;8531;Category 2
GSK3B;2932;SNCAIP;9627;Category 1
GSK3B;2932;CDH1;999;Category 2
GSK3B;2932;TPPP;11076;Category 2
GSK3B;2932;ESR1;2099;Category 3
GSK3B;2932;JUN;3725;Category 3
GSK3B;2932;PRKAR2A;5576;Category 3
GSK3B;2932;PTEN;5728;Category 3
GSK3B;2932;RAP1GAP;5909;Category 3
GSK3B;2932;HSF1;3297;Category 3
GSK3B;2932;MYLK;4638;Category 3
GSK3B;2932;DPYSL2;1808;Category 3
GSK3B;2932;CDKN1A;1026;Category 3
GSK3B;2932;TCEAL1;9338;Category 3
GSK3B;2932;RELA;5970;Category 3
GSK3B;2932;CEBPA;1050;Category 3
GSK3B;2932;MKI67IP;84365;Category 3
GSK3B;2932;NACA;4666;Category 3
GSK3B;2932;CCND3;896;Category 3
GSK3B;2932;CABYR;26256;Category 4
GSK3B;2932;CREB1;1385;Category 4
GSK3B;2932;CREM;1390;Category 4
GSK3B;2932;CTNNB1;1499;Category 4
GSK3B;2932;CTNND1;1500;Category 4
GSK3B;2932;DSCR1;1827;Category 4
GSK3B;2932;FOXO1A;2308;Category 4
GSK3B;2932;GYS1;2997;Category 4
GSK3B;2932;HNRPD;3184;Category 4
GSK3B;2932;APP;351;Category 4
GSK3B;2932;LRP6;4040;Category 4
GSK3B;2932;MAPT;4137;Category 4
GSK3B;2932;MCL1;4170;Category 4
GSK3B;2932;MITF;4286;Category 4
GSK3B;2932;MUC1;4582;Category 4
GSK3B;2932;MYC;4609;Category 4
GSK3B;2932;ACLY;47;Category 4
GSK3B;2932;NFKB1;4790;Category 4
GSK3B;2932;NOTCH2;4853;Category 4
GSK3B;2932;PPP1R2;5504;Category 4
GSK3B;2932;PSEN1;5663;Category 4
GSK3B;2932;CCND1;595;Category 4
GSK3B;2932;SNAI1;6615;Category 4
GSK3B;2932;TP53;7157;Category 4
GSK3B;2932;AXIN1;8312;Category 4
GSK3B;2932;EIF2B5;8893;Category 4
GSK3B;2932;CCNE1;898;Category 4
GSK3B;2932;MYOCD;93649;Category 4
HIPK1;204851;DAXX;1616;Category 2
HIPK1;204851;HOXD4;3233;Category 1
HIPK1;204851;PRPF40A;55660;Category 2
HIPK1;204851;SKIL;6498;Category 1
HIPK1;204851;TP53;7157;Category 2
HIPK1;204851;SNIP1;79753;Category 1
HIPK1;204851;NKX2-5;1482;Category 2
MAPK8;5599;CDKN2A;1029;Category 2
MAPK8;5599;CRK;1398;Category 2
MAPK8;5599;DUSP1;1843;Category 2
MAPK8;5599;DUSP10;11221;Category 2
MAPK8;5599;DUSP4;1846;Category 1
MAPK8;5599;DUSP7;1849;Category 1
MAPK8;5599;ELK1;2002;Category 2
MAPK8;5599;ELK4;2005;Category 1
MAPK8;5599;GSTP1;2950;Category 1
MAPK8;5599;HRAS;3265;Category 2
MAPK8;5599;HSF4;3299;Category 1
MAPK8;5599;IRAK1;3654;Category 2
MAPK8;5599;JDP2;122953;Category 2
MAPK8;5599;JUND;3727;Category 2
MAPK8;5599;MAP1B;4131;Category 2
MAPK8;5599;MAP3K2;10746;Category 1
MAPK8;5599;MAPK14;1432;Category 2
MAPK8;5599;MAP2K7;5609;Category 2
MAPK8;5599;DUSP22;56940;Category 1
MAPK8;5599;BAD;572;Category 2
MAPK8;5599;REL;5966;Category 2
MAPK8;5599;RET;5979;Category 2
MAPK8;5599;MAP2K4;6416;Category 2
MAPK8;5599;SNCG;6623;Category 2
MAPK8;5599;SPIB;6689;Category 2
MAPK8;5599;MAP3K7;6885;Category 2
MAPK8;5599;DUSP16;80824;Category 2
MAPK8;5599;IKBKAP;8518;Category 1
MAPK8;5599;TNFSF11;8600;Category 1
MAPK8;5599;SPAG9;9043;Category 2
MAPK8;5599;COPS2;9318;Category 1
MAPK8;5599;IL27RA;9466;Category 1
MAPK8;5599;SH3BP5;9467;Category 2
MAPK8;5599;MAPK8IP2;23542;Category 1
MAPK8;5599;MAPK8IP3;23162;Category 2
MAPK8;5599;MAPKBP1;23005;Category 1
MAPK8;5599;PAX2;5076;Category 1
MAPK8;5599;PIK3R1;5295;Category 2
MAPK8;5599;SMAD2;4087;Category 2
MAPK8;5599;SMAD3;4088;Category 2
MAPK8;5599;WWOX;51741;Category 2
MAPK8;5599;XRCC6;2547;Category 2
MAPK8;5599;EEF2K;29904;Category 4
MAPK8;5599;ATF2;1386;Category 4
MAPK8;5599;BCL2L11;10018;Category 4
MAPK8;5599;CDKN1A;1026;Category 4
MAPK8;5599;ELK3;2004;Category 4
MAPK8;5599;HSF1;3297;Category 4
MAPK8;5599;IRS1;3667;Category 4
MAPK8;5599;JUN;3725;Category 4
MAPK8;5599;JUNB;3726;Category 4
MAPK8;5599;KRT8;3856;Category 4
MAPK8;5599;PXN;5829;Category 4
MAPK8;5599;BCL2;596;Category 4
MAPK8;5599;BCL2L1;598;Category 4
MAPK8;5599;STAT3;6774;Category 4
MAPK8;5599;TP53;7157;Category 4
MAPK8;5599;BMF;90427;Category 4
MAPK8;5599;MAPK8IP1;9479;Category 4
MAPK8;5599;MYC;4609;Category 4
MAPK8;5599;NR3C1;2908;Category 4
MAPK8;5599;PPARG;5468;Category 4
MAPK9;5601;ACP5;54;Category 1
MAPK9;5601;ATF7;11016;Category 1
MAPK9;5601;DUSP19;142679;Category 1
MAPK9;5601;DUSP4;1846;Category 1
MAPK9;5601;IRS1;3667;Category 2
MAPK9;5601;JDP2;122953;Category 2
MAPK9;5601;JUND;3727;Category 2
MAPK9;5601;MAPK8IP3;23162;Category 2
MAPK9;5601;MAP2K7;5609;Category 2
MAPK9;5601;KIAA1377;57562;Category 1
MAPK9;5601;RB1;5925;Category 2
MAPK9;5601;RET;5979;Category 2
MAPK9;5601;MAP2K4;6416;Category 2
MAPK9;5601;TP53;7157;Category 2
MAPK9;5601;TRAF2;7186;Category 1
MAPK9;5601;XPNPEP1;7511;Category 1
MAPK9;5601;ZBTB25;7597;Category 1
MAPK9;5601;KIAA1712;80817;Category 1
MAPK9;5601;DUSP16;80824;Category 2
MAPK9;5601;MAPKBP1;23005;Category 1
MAPK9;5601;SF3B4;10262;Category 2
MAPK9;5601;SMAD2;4087;Category 2
MAPK9;5601;SMAD3;4088;Category 2
MAPK9;5601;WDR62;284403;Category 2
MAPK9;5601;XPO7;23039;Category 1
MAPK9;5601;EEF2K;29904;Category 4
MAPK9;5601;MAPKAPK5;8550;Category 4
MAPK9;5601;ATF2;1386;Category 4
MAPK9;5601;BCL2L11;10018;Category 4
MAPK9;5601;ELK1;2002;Category 4
MAPK9;5601;ELK3;2004;Category 4
MAPK9;5601;H3F3A;3020;Category 4
MAPK9;5601;HSF1;3297;Category 4
MAPK9;5601;JUN;3725;Category 4
MAPK9;5601;SH3BP5;9467;Category 4
MAPK9;5601;NFATC3;4775;Category 4
MAPK10;5602;ARRB2;409;Category 2
MAPK10;5602;CDKN2A;1029;Category 2
MAPK10;5602;DUSP10;11221;Category 2
MAPK10;5602;GTF3C1;2975;Category 2
MAPK10;5602;JUN;3725;Category 2
MAPK10;5602;MAPK10;5602;Category 2
MAPK10;5602;MAP2K4;6416;Category 2
MAPK10;5602;TP53;7157;Category 2
MAPK10;5602;DUSP16;80824;Category 2
MAPK10;5602;UNC119;9094;Category 1
MAPK10;5602;SH3BP5;9467;Category 2
MAPK10;5602;MAPK8IP3;23162;Category 2
MAPK10;5602;MAPKBP1;23005;Category 1
MAPK10;5602;STMN2;11075;Category 2
