Q13705,P37023,ACVR2B,ACVRL1,TGF,TGF,1,1,1,16446785,
P18075,Q13873,BMP7,BMPR2,TGF,TGF,1,1,1,16446785,
P22004,Q13873,BMP6,BMPR2,TGF,TGF,1,1,1,16446785:10504300,
P12643,Q13873,BMP2,BMPR2,TGF,TGF,1,1,1,16446785,
P43026,Q13873,GDF5,BMPR2,TGF,TGF,1,1,1,16446785:9525338,
O95972,Q13873,BMP15,BMPR2,TGF,TGF,1,1,1,16446785,
Q6KF10,Q13873,GDF6,BMPR2,TGF,TGF,1,1,1,16446785:9525338,
P12644,Q13873,BMP4,BMPR2,TGF,TGF,1,1,1,16446785:7644468,
P17612,P08151,PRKACA,GLI1,RTK:Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,16481469,
P49841,P08151,GSK3B,GLI1,RTK:Hedgehog:TGF:WNT/Wingless,Hedgehog,1,1,-1,16481469,
Q8N752,P08151,CSNK1A1L,GLI1,Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,16481469,
P17612,P10071,PRKACA,GLI3,RTK:Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,16481469,
P49841,P10071,GSK3B,GLI3,RTK:Hedgehog:TGF:WNT/Wingless,Hedgehog,1,1,-1,16481469,
Q8N752,P10071,CSNK1A1L,GLI3,Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,16481469,
P09603,Q99062,CSF1,CSF3R,JAK/STAT,JAK/STAT,1,1,1,16492764,
P04141,Q99062,CSF2,CSF3R,JAK/STAT,JAK/STAT,1,1,1,16492764,
P09919,Q99062,CSF3,CSF3R,JAK/STAT,JAK/STAT,1,1,1,16492764:10364174,
Q9Y6R0,Q96J02,NUMBL,ITCH,Notch,Notch:TGF,1,1,1,16508312,
Q6IN85,P60510,MSTP033,PPP4C,RTK,RTK,1,1,1,16530049:17353931:18715871:16085932:20876121:19156129,
P60510,O43524,PPP4C,FOXO3,RTK,RTK,1,1,1,16530049,
P17612,Q9BZE0,PRKACA,GLIS2,RTK:Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,16537363,
P49841,Q9BZE0,GSK3B,GLIS2,RTK:Hedgehog:TGF:WNT/Wingless,Hedgehog,1,1,-1,16537363,
Q8N752,Q9BZE0,CSNK1A1L,GLIS2,Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,16537363,
Q9Y297,Q9BZE0,BTRC,GLIS2,Hedgehog:WNT/Wingless,Hedgehog,1,1,1,16537363,
Q9Y297,P10071,BTRC,GLI3,Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,16537363:16705181,
P31749,P17612,AKT1,PRKACA,RTK:Hedgehog:TGF:WNT/Wingless,RTK:Hedgehog:WNT/Wingless,1,1,1,16537363,
O15105,P62136,SMAD7,PPP1CA,RTK:TGF,TGF,1,1,1,16571110,
P62136,P37023,PPP1CA,ACVRL1,TGF,TGF,1,1,-1,16571110,
Q7Z6J0,Q9UQF2,SH3RF1,MAPK8IP1,RTK,RTK,1,1,1,16571722,
O14508,P08069,SOCS2,IGF1R,RTK,RTK,1,1,-1,16574995:9727029,
Q13164,Q15418,MAPK7,RPS6KA1,RTK,RTK:WNT/Wingless,1,1,1,16626623,
Q6P1J9,P35222,CDC73,PRO2286,WNT/Wingless,TGF:WNT/Wingless,1,1,1,16630820,
Q9BWV1,Q15465,UNQ604/PRO1190,SHH,Hedgehog,Hedgehog,1,1,1,16647304,
Q16878,Q15465,CDO1,SHH,Hedgehog,Hedgehog,1,1,1,16647304,
P28482,P46734,MAPK1,MAP2K3,RTK:TGF,RTK,1,1,1,16709866,
P28482,Q99683,MAPK1,MAP3K5,RTK:TGF,RTK,1,1,1,16709866,
P00533,P42229,EGFR,STAT5A,RTK:JAK/STAT,JAK/STAT,1,1,1,16729043:10358079,
Q15303,P42229,ERBB4,STAT5A,RTK:JAK/STAT,JAK/STAT,1,1,1,16729043,
Q13618,Q9BZE0,CUL3,GLIS2,Hedgehog,Hedgehog,1,1,-1,16740475,
P35813,P84022,PPM1A,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,16751101,
P35813,Q15796,PPM1A,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,16751101,
Q9UPN9,P84022,TRIM33,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,16751102:18003620,
Q9UPN9,Q15796,TRIM33,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,16751102:18003620,
P16220,P84022,CREB1,SMAD3,RTK:TGF:WNT/Wingless,RTK:NHR:TGF:WNT/Wingless,1,1,1,16862174,
Q9GZU7,Q15797,CTDSP1,SMAD1,TGF,TGF,1,1,-1,16882717,
O14595,Q15797,CTDSP2,SMAD1,TGF,TGF,1,1,-1,16882717,
P35813,Q15797,PPM1A,SMAD1,TGF,TGF,1,1,-1,16931515,
O14654,P48736,IRS4,PIK3CG,RTK,RTK,1,1,1,16933034,
Q9HAU4,P35222,SMURF2,PRO2286,TGF:WNT/Wingless,TGF:WNT/Wingless,1,1,-1,16950122,
P01308,P06213,INS,INSR,RTK,RTK,1,1,1,16956584:2550426,
P10071,Q93074,GLI3,MED12,Hedgehog,WNT/Wingless,1,1,-1,17000779,
Q9Y5K5,P36897,CGI-70,TGFBR1,TGF,RTK:TGF,1,1,1,17052192,
O00512,P35222,BCL9,PRO2286,WNT/Wingless,TGF:WNT/Wingless,1,1,1,17052462:15294866,
Q96EB6,O15105,SIRT1,SMAD7,RTK:TGF,RTK:TGF,1,1,-1,17098745,
O95476,P36894,CTDNEP1,BMPR1A,TGF,TGF,1,1,-1,17141153,
P41221,Q01974,WNT5A,ROR2,WNT/Wingless,RTK:TGF:WNT/Wingless,1,1,1,17203201,
P22301,Q13651,IL10,IL10RA,JAK/STAT,JAK/STAT,1,1,1,17208301:8248239,
Q9P0W0,P17181,UNQ6124/PRO20084,IFNAR1,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9NZH8,P17181,UNQ2456/PRO5737,IFNAR1,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9NYY1,Q8N6P7,UNQ852/PRO1801,IL22RA1,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q13007,Q8N6P7,IL24,IL22RA1,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q8IU54,Q08334,IFNL1,IL10RB,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q8IZJ0,Q08334,IFNL2,IL10RB,JAK/STAT,JAK/STAT,1,1,1,17208301:12469119,
Q8IZI9,Q08334,IFNL3,IL10RB,JAK/STAT,JAK/STAT,1,1,1,17208301:12469119,
P22301,Q08334,IL10,IL10RB,JAK/STAT,JAK/STAT,1,1,1,17208301:11485736:9312047,
Q9NPH9,Q08334,IL26,IL10RB,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9GZX6,Q08334,UNQ3099/PRO10096,IL10RB,JAK/STAT,JAK/STAT,1,1,1,17208301:10875937,
Q9NPH9,Q9UHF4,IL26,UNQ681/PRO1315,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9GZX6,Q9UHF4,UNQ3099/PRO10096,UNQ681/PRO1315,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9UHD0,Q9UHF4,IL19,UNQ681/PRO1315,JAK/STAT,JAK/STAT,1,1,1,17208301:11564763,
Q9NYY1,Q9UHF4,UNQ852/PRO1801,UNQ681/PRO1315,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q13007,Q9UHF4,IL24,UNQ681/PRO1315,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9P0W0,P48551,UNQ6124/PRO20084,IFNAR2,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9NZH8,P48551,UNQ2456/PRO5737,IFNAR2,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q8IU54,Q8IU57,IFNL1,IFNLR1,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q8IZJ0,Q8IU57,IFNL2,IFNLR1,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q8IZI9,Q8IU57,IFNL3,IFNLR1,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9UHD0,Q6UXL0,IL19,UNQ557/PRO1114,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q9NYY1,Q6UXL0,UNQ852/PRO1801,UNQ557/PRO1114,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q13007,Q6UXL0,IL24,UNQ557/PRO1114,JAK/STAT,JAK/STAT,1,1,1,17208301,
Q969J5,Q9GZX6,UNQ5793/PRO19598/PRO19822,UNQ3099/PRO10096,JAK/STAT,JAK/STAT,1,1,-1,17208301:11390453,
P46934,P60484,PIG53,PTEN,RTK:Notch,RTK,1,1,-1,17218260:18498243:19345329,
P48357,P29597,LEPR,TYK2,JAK/STAT,JAK/STAT,1,1,1,17228025,
Q00987,P08069,MDM2,IGF1R,RTK,RTK,1,1,-1,17303558:18632619:12821780:19165858,
Q8NEV9,Q6UWB1,IL27,UNQ296/PRO336,JAK/STAT,JAK/STAT,1,1,1,17318299:12121660,
Q6ZNA4,P84022,RNF111,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,17341133:14657019:18950738,
Q6ZNA4,Q15796,RNF111,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,17341133,
O15105,Q9NYJ8,SMAD7,TAB2,RTK:TGF,RTK,1,1,-1,17384642,
Q16539,Q14765,MAPK14,STAT4,RTK:JAK/STAT:TGF,JAK/STAT,1,1,1,17502367:10961885,
Q16539,P40763,MAPK14,STAT3,RTK:JAK/STAT:TGF,JAK/STAT,1,1,1,17502367,
P45983,P40763,MAPK8,STAT3,RTK:JAK/STAT,JAK/STAT,1,1,1,17502367:11350938:10446219:10521505:12576423:14551213:9343414:9872331:12763138,
P27361,P42229,MAPK3,STAT5A,RTK:JAK/STAT:TGF,JAK/STAT,1,1,1,17502367:10194762,
Q16539,P42224,MAPK14,STAT1,RTK:JAK/STAT:TGF,JAK/STAT,1,1,1,17502367,
P01116,P15056,KRAS,BRAF,RTK,RTK,1,1,1,17635919,
O00141,Q12778,SGK1,FOXO1,RTK,RTK,1,1,-1,17640988,
P36897,P29353,TGFBR1,SHC1,RTK:TGF,RTK,1,1,1,17673906,
P49841,Q15797,GSK3B,SMAD1,RTK:Hedgehog:TGF:WNT/Wingless,TGF,1,1,-1,18045539,
P01112,P15056,HRAS,BRAF,RTK,RTK,1,1,1,18098337:9154803:7706312:16803888,
P19235,O60674,EPOR,JAK2,JAK/STAT,JAK/STAT,1,1,1,18160720:11779507:8343951,
P49841,P84022,GSK3B,SMAD3,RTK:Hedgehog:TGF:WNT/Wingless,RTK:NHR:TGF:WNT/Wingless,1,1,-1,18172167,
P31749,P49841,AKT1,GSK3B,RTK:Hedgehog:TGF:WNT/Wingless,RTK:Hedgehog:TGF:WNT/Wingless,1,1,-1,18216173:11035810:8524413,
P27361,P01106,MAPK3,MYC,RTK:JAK/STAT:TGF,RTK:TGF,1,1,1,18463697:15210690:9155018,
P21741,Q04721,MDK,NOTCH2,Notch,Notch,1,1,1,18469519,
O15357,Q9UQF2,INPPL1,MAPK8IP1,RTK,RTK,1,1,1,18486448,
P51654,Q15465,GPC3,SHH,Hedgehog:WNT/Wingless,Hedgehog,1,1,-1,18505598,
Q5VTY9,Q15465,HHAT,SHH,Hedgehog,Hedgehog,1,1,1,18534984,
Q96C23,Q9NYJ7,BLOCK25,DLL3,Notch,Notch,0,1,1,15574878,
Q8NES3,Q9NYJ7,LFNG,DLL3,Notch,Notch,0,1,1,10934472,
P08069,P48736,IGF1R,PIK3CG,RTK,RTK,0,1,1,11278269,
P36897,P48736,TGFBR1,PIK3CG,RTK:TGF,RTK,0,1,1,15657037,
Q02750,P08151,MAP2K1,GLI1,RTK:Hedgehog,Hedgehog,0,1,1,16424016,
Q9HCE7,Q99717,SMURF1,SMAD5,TGF,TGF,0,1,0,14711801:18641638:15221015:12857866,
O43283,Q9UQF2,MAP3K13,MAPK8IP1,RTK,RTK,0,1,0,11726277,
Q96C23,P78504,BLOCK25,JAG1,Notch,Notch,0,1,-1,15574878,
Q8NES3,Q04721,LFNG,NOTCH2,Notch,Notch,0,1,0,10934472:11346656,
O00587,Q04721,MFNG,NOTCH2,Notch,Notch,0,1,0,11346656,
Q96C23,Q04721,BLOCK25,NOTCH2,Notch,Notch,0,1,-1,11346656,
P26992,Q14765,CNTFR,STAT4,JAK/STAT,JAK/STAT,0,1,1,10582086,
P48357,Q14765,LEPR,STAT4,JAK/STAT,JAK/STAT,0,1,1,10582086,
P42701,Q14765,IL12RB1,STAT4,JAK/STAT,JAK/STAT,0,1,0,10582086:10415122,
Q5VWK5,Q14765,IL23R,STAT4,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q9ULC3,Q9BZE0,HSPC137,GLIS2,Hedgehog,Hedgehog,0,1,-1,16364285,
Q02750,Q9BZE0,MAP2K1,GLIS2,RTK:Hedgehog,Hedgehog,0,1,1,16424016,
Q9H2K8,P45985,TAOK3,MAP2K4,RTK,RTK,0,1,-1,10559204,
O95382,P45985,MAP3K6,MAP2K4,RTK,RTK,0,1,1,9875215,
P80192,P45985,MAP3K9,MAP2K4,RTK,RTK,0,1,1,15610029,
Q99759,P45985,MAP3K3,MAP2K4,RTK,RTK,0,1,1,9162092,
P36897,Q9H2X6,TGFBR1,HIPK2,RTK:TGF,TGF,0,1,1,17729308,
Q8N752,P49841,CSNK1A1L,GSK3B,Hedgehog:WNT/Wingless,RTK:Hedgehog:TGF:WNT/Wingless,0,1,1,11955436,
P17612,P49841,PRKACA,GSK3B,RTK:Hedgehog:WNT/Wingless,RTK:Hedgehog:TGF:WNT/Wingless,0,1,0,16481469:12147701,
P51654,P41221,GPC3,WNT5A,Hedgehog:WNT/Wingless,WNT/Wingless,0,1,-1,15537637,
P84022,P40763,SMAD3,STAT3,RTK:NHR:TGF:WNT/Wingless,JAK/STAT,0,1,1,11257503,
Q13651,P40763,IL10RA,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q08334,P40763,IL10RB,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q9UHF4,P40763,UNQ681/PRO1315,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q6UXL0,P40763,UNQ557/PRO1114,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q8N6P7,P40763,IL22RA1,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
P40189,P40763,IL6ST,STAT3,JAK/STAT,JAK/STAT,0,1,0,10582086:12361954,
Q14626,P40763,IL11RA,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q99650,P40763,OSMR,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
P42702,P40763,LIFR,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q99062,P40763,CSF3R,STAT3,JAK/STAT,JAK/STAT,0,1,0,10582086,
Q01113,P40763,IL9R,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q13261,P40763,IL15RA,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q9HBE5,P40763,UNQ3121/PRO10273,STAT3,JAK/STAT,JAK/STAT,0,1,1,10582086,
P17706,P40763,PTPN2,STAT3,RTK:JAK/STAT,JAK/STAT,0,1,0,12359225,
Q9NRF2,P40763,SH2B1,STAT3,JAK/STAT,JAK/STAT,0,1,1,10954736,
O15105,Q13233,SMAD7,MAP3K1,RTK:TGF,RTK:TGF,0,1,-1,10085121,
P29350,P29597,PTPN6,TYK2,JAK/STAT,JAK/STAT,0,1,-1,14624462,
Q9ULC3,P10071,HSPC137,GLI3,Hedgehog,Hedgehog,0,1,1,16364285,
P60484,P31749,PTEN,AKT1,RTK,RTK:Hedgehog:TGF:WNT/Wingless,0,1,0,12592338,
P01344,P08833,PP1446,IGFBP1,RTK,RTK,0,1,-1,14568572,
P05019,P08833,IGF1,IGFBP1,RTK,RTK,0,1,-1,14568572,
P78536,P46531,ADAM17,NOTCH1,Notch,Notch:WNT/Wingless,0,1,0,10882063:9620803,
P49810,P46531,PSEN2,NOTCH1,Notch,Notch:WNT/Wingless,0,1,1,15246694,
P49768,P46531,PSEN1,NOTCH1,Notch,Notch:WNT/Wingless,0,1,1,15246694:10077672:10206645:12374741,
Q9UM47,P46531,NOTCH3,NOTCH1,Notch,Notch:WNT/Wingless,0,1,0,10433920:11404076,
Q8NES3,P46531,LFNG,NOTCH1,Notch,Notch:WNT/Wingless,0,1,0,10934472:10935626:12486116,
P35658,O95405,NUP214,ZFYVE9,TGF,TGF,0,1,-1,12191473,
P49790,O95405,NUP153,ZFYVE9,TGF,TGF,0,1,-1,12191473,
P56704,Q9UP38,WNT3A,FZD1,WNT/Wingless,WNT/Wingless,0,1,1,14627707:10557084,
Q9HCE7,O43541,SMURF1,SMAD6,TGF,RTK:TGF,0,1,1,15123739:15221015:11278251,
Q96HF1,P56705,UNQ361/PRO697,UNQ426/PRO864,WNT/Wingless,WNT/Wingless,0,1,0,11287180:9853965,
Q99835,Q9NRP7,SMO,STK36,Hedgehog,Hedgehog,0,1,1,17089004,
Q9UBV4,P34925,WNT16,RYK,WNT/Wingless,RTK:WNT/Wingless,0,1,1,15454084,
P24394,P42226,582J2.1,STAT6,JAK/STAT,JAK/STAT,0,1,0,10582086:15661890,
P78552,P42226,IL13RA1,STAT6,JAK/STAT,JAK/STAT,0,1,1,10582086,
P01344,P06213,PP1446,INSR,RTK,RTK,0,1,1,9281335,
Q9HCE7,Q15797,SMURF1,SMAD1,TGF,TGF,0,1,0,14711801:15221015:17289590:14701756,
P60484,P31751,PTEN,AKT2,RTK,RTK,0,1,-1,10970827,
P17181,P52630,IFNAR1,STAT2,JAK/STAT,JAK/STAT,0,1,0,10582086,
P48551,P52630,IFNAR2,STAT2,JAK/STAT,JAK/STAT,0,1,0,10582086:9121453:11786546,
P17612,Q8N752,PRKACA,CSNK1A1L,RTK:Hedgehog:WNT/Wingless,Hedgehog:WNT/Wingless,0,1,1,16481469,
P31785,P42229,IL2RG,STAT5A,JAK/STAT,JAK/STAT,0,1,0,10582086,
P16871,P42229,IL7R,STAT5A,JAK/STAT,JAK/STAT,0,1,0,10582086:7719938,
Q9HC73,P42229,CRLF2,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q01113,P42229,IL9R,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q13261,P42229,IL15RA,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
P26951,P42229,IL3RA,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q01344,P42229,IL5RA,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
P15509,P42229,CSF2RA,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
P19235,P42229,EPOR,STAT5A,JAK/STAT,JAK/STAT,0,1,0,10582086,
P10912,P42229,GHR,STAT5A,JAK/STAT,JAK/STAT,0,1,0,10582086,
P16471,P42229,PRLR,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
P40238,P42229,MPL,STAT5A,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q13177,P46734,PAK2,MAP2K3,RTK,RTK,0,1,1,7499279,
Q13153,P46734,PAK1,MAP2K3,RTK,RTK,0,1,1,7592586,
Q99759,P46734,MAP3K3,MAP2K3,RTK,RTK,0,1,1,9162092,
Q92997,O15169,DVL3,AXIN1,RTK:WNT/Wingless,RTK:TGF:WNT/Wingless,0,1,0,10329628:12805222,
Q9UPN3,O15169,MACF1,AXIN1,WNT/Wingless,RTK:TGF:WNT/Wingless,0,1,-1,16815997,
P01116,Q8N4C8,KRAS,MINK1,RTK,RTK,0,1,1,16337592,
P27361,Q13153,MAPK3,PAK1,RTK:JAK/STAT:TGF,RTK,0,1,-1,14993270,
Q10586,P42224,DBP,STAT1,JAK/STAT,JAK/STAT,0,1,-1,10982806,
P17181,P42224,IFNAR1,STAT1,JAK/STAT,JAK/STAT,0,1,1,10582086,
P48551,P42224,IFNAR2,STAT1,JAK/STAT,JAK/STAT,0,1,0,10582086,
P15260,P42224,IFNGR1,STAT1,JAK/STAT,JAK/STAT,0,1,0,10582086:10848598,
P38484,P42224,IFNGR2,STAT1,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q14626,P42224,IL11RA,STAT1,JAK/STAT,JAK/STAT,0,1,1,10582086,
Q99650,P42224,OSMR,STAT1,JAK/STAT,JAK/STAT,0,1,1,10582086,
P42702,P42224,LIFR,STAT1,JAK/STAT,JAK/STAT,0,1,1,10582086,
P26992,P42224,CNTFR,STAT1,JAK/STAT,JAK/STAT,0,1,1,10582086,
O75581,Q9UPN3,LRP6,MACF1,WNT/Wingless,WNT/Wingless,0,1,1,16815997,
Q92830,Q9HCE7,KAT2A,SMURF1,TGF,TGF,0,1,-1,12408818,
Q8NES3,O00548,LFNG,UNQ146/PRO172,Notch,Notch,0,1,1,11346656,
O00587,O00548,MFNG,UNQ146/PRO172,Notch,Notch,0,1,0,11346656:12036964,
Q969H0,Q99466,FBXW7,NOTCH4,Notch,Notch,0,1,-1,14672936:11585921,
P36897,Q92918,TGFBR1,MAP4K1,RTK:TGF,RTK,0,1,1,10224067,
Q8NFT8,P46531,UNQ262/PRO299,NOTCH1,Notch,Notch:WNT/Wingless,0,1,1,15965470,
Q12860,P46531,CNTN1,NOTCH1,Notch,Notch:WNT/Wingless,2,1,1,14567914,
Q9UQ52,P46531,CNTN6,NOTCH1,Notch,Notch:WNT/Wingless,0,1,1,15082708,
P48745,P46531,NOV,NOTCH1,Notch,Notch:WNT/Wingless,2,1,1,12050162,
P55001,P46531,MFAP2,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,16492672,
Q13361,P46531,MFAP5,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,16492672,
P46531,P42345,NOTCH1,MTOR,Notch:WNT/Wingless,RTK,0,1,1,19265851,
Q99466,Q06330,NOTCH4,RBPJ,Notch,Notch,2,1,1,14701863,
P46531,Q15797,NOTCH1,SMAD1,Notch:WNT/Wingless,TGF,1,1,1,14597575,
P46531,Q06413,NOTCH1,MEF2C,Notch:WNT/Wingless,RTK,1,1,-1,10082551,
Q16873,Q06413,LTC4S,MEF2C,Notch,RTK,1,1,1,16510869,
P46531,P10301,NOTCH1,RRAS,Notch:WNT/Wingless,RTK,1,1,1,17664272,
P46531,O15111,NOTCH1,CHUK,Notch:WNT/Wingless,Notch:TGF,1,1,1,18560356,
Q16873,P35222,LTC4S,PRO2286,Notch,TGF:WNT/Wingless,1,1,1,17875709,
Q16873,Q09472,LTC4S,EP300,Notch,Notch,0,1,1,19304754,
Q16873,P49336,LTC4S,CDK8,Notch,Notch,1,1,1,15546612,
P49840,Q16873,GSK3A,LTC4S,Notch,Notch,1,1,-1,19740771,
P49336,P46531,CDK8,NOTCH1,Notch,Notch:WNT/Wingless,1,1,-1,15546612,
O75553,P46531,DAB1,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,18593473,
Q06330,Q86X95,RBPJ,CIR1,Notch,Notch,1,1,1,19165418:9874765,
Q9C0J9,Q06330,BHLHE41,RBPJ,Notch,Notch,1,1,1,12374742,
Q16873,Q06330,LTC4S,RBPJ,Notch,Notch,1,1,1,18758483,
Q16873,P04637,LTC4S,TP53,Notch,RTK:Notch,1,1,1,18758483,
P46531,Q16665,NOTCH1,HIF1A,Notch:WNT/Wingless,Notch,1,1,1,18722525,
Q16619,P40189,CTF1,IL6ST,JAK/STAT,JAK/STAT,1,1,1,9030543,
Q16619,P42702,CTF1,LIFR,JAK/STAT,JAK/STAT,1,1,1,9030543:11834704,
P42224,Q00978,STAT1,IRF9,JAK/STAT,JAK/STAT,1,1,1,12590259,
P52630,Q00978,STAT2,IRF9,JAK/STAT,JAK/STAT,1,1,1,12590259:8943351:9242679:21903422,
P52333,Q14289,JAK3,PTK2B,JAK/STAT,RTK:JAK/STAT,1,1,1,9512511,
P17181,P15260,IFNAR1,IFNGR1,JAK/STAT,JAK/STAT,1,1,1,18929502,
Q8NI17,P23458,UNQ6368/PRO21073/PRO21384,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,18926762,
Q8NI17,O60674,UNQ6368/PRO21073/PRO21384,JAK2,JAK/STAT,JAK/STAT,1,1,1,18926762,
Q9NSE2,P48357,CISH,LEPR,JAK/STAT,JAK/STAT,1,1,-1,18708154,
O14508,P48357,SOCS2,LEPR,RTK,JAK/STAT,1,1,-1,18708154,
O15524,P15260,SOCS1,IFNGR1,JAK/STAT,JAK/STAT,1,1,-1,18708154:15522878,
O14543,P48357,SOCS3,LEPR,JAK/STAT,JAK/STAT,1,1,-1,18708154:11018044:21239736,
O14543,P42701,SOCS3,IL12RB1,JAK/STAT,JAK/STAT,1,1,-1,18708154,
Q06124,P42224,PTPN11,STAT1,RTK:JAK/STAT,JAK/STAT,1,1,-1,18508557:12270932,
Q06124,P42229,PTPN11,STAT5A,RTK:JAK/STAT,JAK/STAT,1,1,-1,18508557:10617656:12060651:12237455,
Q06124,P40763,PTPN11,STAT3,RTK:JAK/STAT,JAK/STAT,1,1,-1,18508557:11594781,
P29350,P40763,PTPN6,STAT3,JAK/STAT,JAK/STAT,0,1,-1,18508557,
O14522,P40763,PTPRT,STAT3,JAK/STAT,JAK/STAT,1,1,-1,18508557,
Q09472,Q15796,EP300,SMAD2,Notch,RTK:TGF:WNT/Wingless,2,1,1,21269274:11264182:11371641,
Q09472,P84022,EP300,SMAD3,Notch,RTK:NHR:TGF:WNT/Wingless,0,1,1,21269274:11058129:10575014:15133024:20564330:9679056:10497242,
Q09472,O15105,EP300,SMAD7,Notch,RTK:TGF,1,1,-1,21269274:12408818,
Q09472,Q13485,EP300,SMAD4,Notch,RTK:TGF,1,1,1,21269274:9679056:22033265,
P36897,Q9Y4K3,TGFBR1,TRAF6,RTK:TGF,TGF,1,1,1,18758450,
P26012,P01137,ITGB8,TGFB1,TGF,TGF,2,1,1,20870411:11970960,
P18564,P01137,ITGB6,TGFB1,TGF,TGF,2,1,1,20870411,
Q15759,Q15796,MAPK11,SMAD2,RTK,RTK:TGF:WNT/Wingless,1,1,1,20820849,
P67775,P84022,PPP2CA,SMAD3,WNT/Wingless,RTK:NHR:TGF:WNT/Wingless,1,1,-1,20704570,
P67775,Q15796,PPP2CA,SMAD2,WNT/Wingless,RTK:TGF:WNT/Wingless,1,1,-1,20704570,
Q9H6Z4,Q15796,RANBP3,SMAD2,WNT/Wingless,RTK:TGF:WNT/Wingless,1,1,-1,20704570,
Q9H6Z4,P84022,RANBP3,SMAD3,WNT/Wingless,RTK:NHR:TGF:WNT/Wingless,1,1,-1,20704570,
Q9NYA4,Q15796,MTMR4,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,20704570,
Q9NYA4,P84022,MTMR4,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,20704570,
Q12891,Q13485,HYAL2,SMAD4,TGF,RTK:TGF,1,1,1,20542955,
Q9NZC7,Q13485,WWOX,SMAD4,TGF,RTK:TGF,1,1,1,20542955,
Q96RT1,Q15796,ERBB2IP,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,17591701:12650946:18003620,
Q96RT1,P84022,ERBB2IP,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,17591701:12650946:18003620,
Q5SW24,P36897,PP13671,TGFBR1,TGF,RTK:TGF,1,1,-1,19855013,
O43541,P31273,SMAD6,HOXC8,RTK:TGF,TGF,1,1,1,10722652,
O15105,Q9Y3F4,SMAD7,STRAP,RTK:TGF,TGF,1,1,1,10757800:17314099,
O43541,Q96FA3,SMAD6,PELI1,RTK:TGF,TGF,1,1,1,19352540,
