P08581	P29353	human	human	AB;MA;WB;MS	8084588;8939605;18687633;15708852;14990987;15688026;11884620;11687594;9083103;8947042
P06239	P20138	human	human	AB;MA	10206955;10887109
P53350	O96017	human	human	MA;MS	20126263
Q16620	P22001	human	human	AB;MA;WB	11812778
P05771	Q96PH1	human	human	AB;MA;WB	21642394;24505490;21297032;17164239
P27361	P05787	human	human	AB;MA;WB;MS	22344252;21840417;9054461;17158917;23241311;9524113
P43250	P43250	human	human	MA;MS	10334944
P00519	P03372	human	human	AB;MA;WB	20101225
Q96GD4	Q53HL2	human	human	MS	17483322
P12931	Q05655	human	human	AB;MA;WB;MS	17570831;19366211;17658731
P06493	O95835	human	human	AB;MA;WB;MS	12372621;15688006
Q9UHD2	Q14653	human	human	AB;MA;WB;MS	10920266;18440553;14703513;9463386;20604809;20170763
P06493	P06748	human	human	AB;MA;WB;MS	17942908;18593926;15190079;17535915;18243139;18165222;12058066;20713529;16912078;20333249
P00519	Q15746	human	human	MS	20861316
P68400	P04004	human	human		9733784
P17612	P54296	human	human	MS	9529381
P19784	P35222	human	human	AB;MA;WB	12432063;19141652
Q96GD4	Q9NQS7	human	human	AB;MS	12925766
P08069	O15530	human	human	AB;MA;WB;MS	18024423;12738763;11054117;11481331
P17252	Q12809	human	human	MA;WB;MS	10837251;11953308;22653970;10488078
P68400	P39687	human	human	AB;MA;MS	15287743
P17612	Q13522	human	human	AB;WB	19887526
P28482	P12980	human	human	AB;WB;MS	20844761
O43353	O43353	human	human	AB;MA;WB;MS	24658576;16824733
P06493	Q8N122	human	human	AB;MA;WB;MS	22493283;21325048;19864431
P78527	P78527	human	human	AB;MA;MS	17158925
Q05655	P30086	human	human	AB;MA;WB;MS	14654844;19096942;17170028
P27361	Q15788	human	human	AB;MA;WB	21550420;10660621;12163482
P06493	Q9H4X1	human	human	MS	11687586
Q16539	P42574	human	human	MA	14970175
P17612	Q08495	human	human		14660664;16472756;7615546
P28482	P19793	human	human	AB;MA;WB	11826406;20432439;16551633;12048211;17900311;18003614;10377179
P06493	P06748	human	human	AB;MA;MS	14670079
P50613	P10275	human	human	AB;MA;WB;MS	21157430;18511414
P06241	P14923	human	human	AB;MA;WB;MS	14517306
Q16539	P78536	human	human	AB;MA;WB;MS	18722532;18187448;21586567;20188673;23955714;12058067;21570469
P17252	O14745	human	human	MA;MS	17613530;12881487
P17612	Q8NER1	human	human	MA;WB	18701070
P23443	Q8TB45	human	human	AB;MA;WB;MS	19446321
P48730	P27707	human	human	MA;MS	16361699;20637175;17065079;20544527
P53350	P35568	human	human	AB;MA;MS	15849359
Q05513	Q15831	human	human	AB;MA;WB	20724523;17635921
P41743	Q9H8V3	human	human	AB;MA;WB;MS	21189248
O00141	P28482	human	human	AB;MA;WB	19447520
P68400	P01106	human	human		2663470
P31751	Q14315	human	human	AB;WB;MS	15461588
Q00535	O43464	human	human	AB;MA;WB	21701498
P53350	O60566	human	human	AB;MA;WB	23079597
Q13153	Q13153	human	human	AB;MA;WB;MS	15713627;20547754;16490784;19876919;19298660;15893667;19574218;10995762;11134074;10551809
Q05397	O75962	human	human	MA;WB	12551902
O15530	P08559	human	human	AB;WB;MS	16436377;22289032;24148194;17957032;11486000;23138570;7782287;17065338;24858472;21680880;11092882;11485553
Q8TD08	P05412	human	human	AB;MA;WB;MS	17920329;8072547;9662434;21212517;21697492;15378002;11432833;14617628;17215518;12040039;7744008;16819515;16023596;8224842;1496019;11401472;11739718;20028971;18572021;23720779;18443042;12818176;11278277;8137421;12221076;12853483;21177766;18650425
P24941	Q9H2G4	human	human	MA	11395479
P68400	P08195	human	human	MA;WB	19065266
P28482	Q92974	human	human	AB;MA;WB;MS	19261619;18211802
P17252	P21731	human	human	AB;MA;WB;MS	24490858;12370102;17466390;10827090
Q13131	Q9H0B6	human	human	AB;MA;WB;MS	21725060
P17252	Q01970	human	human	MA;MS	10893237;9660757
P17612	Q8N5S9	human	human	MA;WB;MS	11574071
Q05513	P55211	human	human	AB;MA	16287866
P31749	P41279	human	human	MA	12138205
P49841	Q9Y6H5	human	human	MA;WB;MS	16174773
O14757	Q5SRQ6	human	human	MS	15225637
Q13535	O14757	human	human	AB;MA;WB;MS	22037398;15775976;23454898;18353973;16293623;15485915;23318425;20116089;18449195;16963448;11390642;12588868;19091954;15707391;24421316;17124492;18272544;24253929;16137618;19351595;20160490;22863316;21532626
P53355	Q96RR4	human	human	AB;WB;MS	15209507
Q15746	O14950	human	human	AB;MA;WB;MS	19562805
O15111	Q9Y6Q9	human	human	AB;MA;WB;MS	15808510;22505454;18922467;23850489;15383283
P24941	P06401	human	human	AB;MA;WB;MS	8662865;10628747;15798179
P09619	Q13769	human	human	MS	23032722
Q05655	P05107	human	human	AB;WB	23001012
P27448	P27448	human	human		15319445
P08631	P00519	human	human	AB;MA;WB;MS	17289588;20190765;11781820;12644574;17164333;16858728;20585028;8441409
O00141	Q96J92	human	human	MA	23673010;19706464;23054253
P27361	P17542	human	human	MA;MS	11904294
Q96GD4	Q17R91	human	human	MA	21397845
Q05655	P11413	human	human	AB;MA	20649491
Q13535	P78527	human	human	AB;MA;WB;MS	17189255;24687855;12186630
P68400	O60671	human	human		20545769
P42336	P27986	human	human	AB;MA;MS	15932879;14729945
P17252	P01589	human	human		2941417
P49841	O75581	human	human	AB;MA;WB;MS	14731402;21887268;21304492;18772438;16341017;16890161;24794231
P68400	P05412	human	human	AB;MA;WB;MS	1846781;1516134;17482134
P29597	P17181	human	human	AB;MA;WB	9121453;12220192;11786546;8605876;23129613
O14965	P30305	human	human	AB;MA;WB;MS	15128871;16861915;21640712
P12931	P61978	human	human	AB;MA;WB;MS	12052863
O14733	P45984	human	human	AB;WB	11062067
O96017	O96017	human	human	AB;MA;WB;MS	16936775;20005840;15213307;16940182;18538787
P31749	P23769	human	human	AB;MA	15837948
P08631	P08631	human	human	MA;MS	10644735;2503711
P27361	Q9NYA1	human	human	AB;MA;WB;MS	19914200;21075214;18852266;16522638;15623571;19830907;16243846;14532121
Q5S007	Q5S007	human	human	MS	24351927
P05771	Q5T7P8	human	human	MA	16111671
P17612	Q92837	human	human	AB	16982607
Q02156	P04899	human	human	AB;MA;WB	20043990
Q16539	Q9UBK2	human	human	MA	11741533;19915805
P78527	P52945	human	human	MA	16166097
P28482	P11388	human	human	AB;WB;MS	11699638
Q05655	Q96C90	human	human		10606530;16397254
P11309	P38936	human	human	AB;MA;WB	10753973;23886938;11756412;17855660;20307683
P17252	Q14994	human	human	AB;MA;WB	21873423;19858220
P19525	P19525	human	human	MA;MS	9528799;11152499
P41279	P36507	human	human	AB;MA;WB;MS	12609978;17101779
P12931	Q00610	human	human	AB;MA;WB;MS	10089883;19289168
O14920	Q9H3D4	human	human	AB;MA;WB;MS	23589370
Q13535	Q00987	human	human	AB;MA;MS	14654783
Q15831	Q7KZI7	human	human	AB;MA;WB;MS	22238344
P12931	Q16625	human	human	MA;MS	19017651
P43405	F8W6Q8	human	human	MA	18635543
P07332	P07332	human	human	AB;MA;WB;MS	18775312;7687763;18046454;8663427;8334128
P27361	P78347	human	human	MA	10648599
P45983	P10415	human	human	AB;MA;WB	15026553;9738012;17190831;20388787;11988841;9563469;23943652;15817479;21778226
P17612	O00429	human	human	AB;MA;WB	23185298;18838687;17553808;21646527
P23443	Q09161	human	human	MA;WB;MS	10973943
Q96S44	P04637	human	human	AB;MA;WB;MS	17456577;18345031;15866171;20353948;18332866;23678107;15310764;17609585;15226429;20711232;20372057;10723129;15897882;21394211;16247456;12939400;12890678;18032786;16818505;12071847;17234789;12080066;16489034;18818083;15533933;16648554;24038750;12082529;11711532;18381438;18985806;19085961;21765463;18614045;22002314;16916644;21642861;17712528;22055193;12324477;17535811;11546806;21441950;12518062;19907922;10713094;9843217;16223874;17668048;18056442;12637545;19828454;12606585;23890999;12771937;15082766;17616578;10611322;17297446;19303885;16397295;15181149;20931131;14871926;15489892;12151394;18406507;19266268;17486112;21757780;15077171;16288207;23148227;16636671;15665826;18604166;23150668;15782130;15456784;12511424;15794754;20661218;17936559;15078887;23184057;15361830;18216278;18785202;19934315;15178764;16891474;10958792;17596534;16478990;11121242;18339864;15048074;21660965;12393500;9733515;19962312;20935676;12702572;21465263;17371838;17332358;15258567;12049739;14871840;11096068
Q13627	P49418	human	human		16733250
P06239	P60484	human	human	AB;MA;WB;MS	22891331;11948419;19345329
O75582	P0C0S8	human	human	MS	16319397;15010469
Q96GD4	P08238	human	human	MA;MS	18591256;15581363
P31749	Q9Y261	human	human	MA	23416070;14500912
P06493	P61020	human	human	MS	10403367
Q13153	P51114	human	human	AB;MA;WB;MS	20417602
P17612	P09917	human	human	AB;MA	16230355;15280375
P68400	P06493	human	human	MA;MS	1400350;15788687
P31749	P46937	human	human	AB;MA;WB;MS	20729916;24225952;21666719;18640976;21730131;24362629;24101154;20823509;12535517;21376238;20153295;24658687
Q7KZI7	Q7KZI7	human	human	AB;MA;WB	19011111
O14920	P23396	human	human	AB;MA;WB;MS	21399639
P28482	Q01860	human	human	MS	22474382
P17252	Q05940	human	human	MA	24321511
P43403	O43561	human	human	AB;MA;WB	12496416;11368773;23460737;15029250;11395491
P06493	Q01196	human	human	MA	18003885;21059642
P17252	O60500	human	human	AB;MA;WB	21321125
Q92630	O75449	human	human	MA;WB;MS	19287380
Q9Y5P4	Q01955	human	human	AB	7768924;10212244
P24941	P18858	human	human	MA;WB;MS	22952233;19223468;12851383
Q9Y463	P38936	human	human	AB;MA	16055744;15851482
P17252	P13569	human	human	AB;MA;MS	14602047;11053017;9385646;1716180;1377674
P23443	P35568	human	human	AB;MA;WB;MS	15604215;16020478;17640984;21850561;17277771;20594869;14769130
P06493	P35611	human	human	MA;WB;MS	24379415
Q05655	Q9HBA0	human	human	AB;MA;WB	19661060
Q96GD4	Q02241	human	human	AB;MA;WB;MS	20451386
P68400	Q16666	human	human	MA;MS	11115400
P27361	Q15648	human	human	MA	12356758;16314496
Q14680	P30305	human	human	AB;MA;WB;MS	21558810;12400006
P12931	P78347	human	human	AB;MA;WB	16314517;11934902
Q16539	P35236	human	human	MA;MS	16226275;10559944
P68400	Q9Y365	human	human	MS	17561512
P28482	Q07889	human	human	MA	8816480
P12931	Q07954	human	human	AB;MA;WB	18381291;11854294;21650223
O14757	P19838	human	human	AB;MA;WB	22152481;23180782
Q16539	Q9BUB5	human	human	AB;MA;WB	17130135;19574459;17689282
P06213	P06213	human	human	AB;MA;WB;MS	8999839;11163213;21962515;1715686;1645354;12493740;9195949;11850117;1321605;15044323;15135305
P17612	P98161	human	human	MA	17980165;10362514
P68400	P49810	human	human	MA	9558331
Q04759	P35236	human	human	AB;MA	16479000
P27361	P10828	human	human	AB;MA	12809513
P17612	P08183	human	human		7909431
Q13153	Q14247	human	human	AB;MA;WB;MS	21856159;23519612;20444238;21079800;24753582;10537323
P27361	P49023	human	human	AB;MA;WB;MS	12837288
P27361	P41182	human	human	MA;MS	9649500
P06493	P35251	human	human	AB;MA;WB;MS	12930972
Q16539	Q15750	human	human	AB;MA;WB	14592977;19076070;22216226;18021073;22307082
P45983	P98177	human	human	AB;MA;WB;MS	11689711
P78527	Q13426	human	human	MS	14599745
P68400	Q8TAE8	human	human	MA	17069992
P24941	Q0VD86	human	human		15159402
P17612	P52565	human	human	MA	15225553;20028975;18768928
P53350	P51587	human	human	MA;WB;MS	24448238
P31749	P23396	human	human	AB;MA;WB	20605787
P29597	O15304	human	human	AB;MA;WB	20727854
Q13153	O15143	human	human	AB;MA;WB	14749719
P78527	Q00839	human	human	AB;MA;MS	19844162
P06241	P35612	human	human	AB;MA;MS	16765915
P31749	P38936	human	human	AB;MA;WB	16508017;11231573;21159648;16982699;15173090;11463845;21755459;15001356
P04049	P04049	human	human	AB;MA;WB;MS	8816453
P17612	P60983	human	human		9030586
P68400	P12830	human	human		17353278;22770219
P45983	Q9Y6Q9	human	human	AB;MA;WB	17574025;16760465
P24941	Q13573	human	human	MA;MS	15878163
P28482	Q15797	human	human	AB;MA;WB	9335504
P48729	P56537	human	human	MA	21084295
P12931	P07737	human	human	AB;WB;MS	23000962;24747440
Q00534	P06400	human	human	AB;MA;WB;MS	9139732;15809340
P31749	Q7Z6J0	human	human	MA;MS	17535800
Q13535	Q9Y253	human	human	AB;MA;WB;MS	21242293
Q13315	P60484	human	human		23888040
O43353	O43353	human	human	MA;MS	21123652
O00141	Q9H4A3	human	human	AB;MA;WB;MS	14611643;22119528;16081417
P12931	P78347	human	human	AB;MA;WB	9837922;20568114;16738337;15664986
Q13557	P13688	human	human	AB;MA;WB;MS	19909740;24302721;17546042
P41279	P00519	human	human	AB;MA;WB;MS	15696159;18794806;16888623;19643477
Q13315	Q96SD1	human	human		16874298
Q96SB4	Q96SB4	human	human	MA;MS	22727668
Q92918	Q9BXL7	human	human	MA;WB	19706536
P28482	P17676	human	human	AB;MA;WB	23782693;12213825;17540774;16009338;21980398;19723873
O15530	Q9HBY8	human	human	MS	10548550
P49336	P51946	human	human	MA;WB;MS	10993082
Q16584	Q16584	human	human	AB;MA;WB	21965325
P11802	P28749	human	human	MA;MS	11884610
P68400	Q13371	human	human	MA;MS	15889144;15585822;16717095
Q05513	Q8IX03	human	human		15081397
P05771	P62491	human	human	MA;MS	22188018
P45983	P17535	human	human	AB;WB;MS	22327296;16007120;17001009
P17612	P41161	human	human	MA	11682477
P12931	O15162	human	human	AB;MA;WB;MS	11390389;12871937
P68400	Q13393	human	human		11171116
P17612	P19838	human	human	AB;MA;WB	12947093;15642694
P42684	O14818	human	human	AB;MA;MS	16678104
P78527	P16104	human	human	AB;MA;WB;MS	16452482;16039583;21151168;15846060;15226436;17412408;24145406;20053681;21731742;16673875;20703100;23185622;24059746;18829552;20395202;17594478;20488183;18438399;10734083;16820894;19234442;9488723;20224553;19305155;20356835;17638905;18454178;18657500;16377563;19092802;15610743;16935931;19321613;20978201;17525342;10477747;16024600;16818713;15604242;20921231;18632646;21653549;17723002;15289343;16061642;21874023;19049966;18406329;17634426;12907603;15897892;16788066;18632984;12766154;18987440;16148027
P12931	P10301	human	human	AB;MA;WB	10570155;11682467
P68400	P11717	human	human	MS	8318012
P51955	Q8N137	human	human	MA;WB	23291182
Q13153	O95863	human	human	AB;MA	15833848
P49841	Q92993	human	human	AB;MA;WB;MS	21658600;12468530;16103124
P24941	Q9UQR0	human	human	MS	24358021
O15530	P08559	human	human	AB;WB;MS	24356970;24486017;19081061;17474719;23685455;22195962
P68400	O75582	human	human	MS	20044958
Q13315	Q13315	human	human	AB;MA;WB;MS	24534091;22854598;15539948;20188555;17923702;12556884;19071136;15964794;17431132;20932475;22071147;21637298;17609267;18619531;15234984;23146902;20064462;23435430;15173573;16141325;20424263;15048089;15510216;23708966;14695167
P28482	P08047	human	human	AB;MA;WB;MS	18199680;21983342;19245816;22266860;19372209
Q9H4B4	P60484	human	human	AB;MA;WB;MS	24047694;19629644;12297295;16107342
P68400	P56270	human	human	MA	10448092
P31749	P49760	human	human	MA;WB	20682768
Q15418	P21333	human	human	AB;MA;WB;MS	20179208;10775444;15024089;12198493;16442073;15228085
Q13315	Q01094	human	human	MA	11459832
P27361	P19419	human	human	MA	8262053;9130707;10637505;11145955
P05771	Q9H1D0	human	human	MA	19805577
P09619	P09619	human	human	AB;MA;WB;MS	11896619;10744745;1375321;8195171;7545675;10585294;7935391;7774014
P49137	O75925	human	human	AB;MA;WB;MS	23202365
P48729	Q13148	human	human	AB;WB	24466128;21678031;23922830;18546284;22198567
P68400	P10244	human	human	MS	11522824
P00519	P17931	human	human	MA	24269589;22232548
A9UF07	P11274	human	human	AB;MA;WB;MS	9747873;9178913;12124177;8112292;9407116
P53350	O60563	human	human	MA;MS	23977272
Q9BXM7	Q9BXM7	human	human	MA;WB;MS	24189060;23754282;22910362
Q99683	Q9Y3F4	human	human	MA	21148321
Q9UQM7	P42261	human	human	AB;MA;WB	21135237
P28482	P06401	human	human	AB;MA;WB	7476977;17717077;11509655;19706513;24302725;10655479
P33981	P33981	human	human	MA;MS	21778823
O00238	Q15796	human	human	AB;MA;WB;MS	9136927;24244313;15731757;22393057;8980228;19120698;9346966;23166821;15134444;11043574;12145287;19540220;16121194;9346908;21532621;11879191
P43405	Q8N6F7	human	human	AB;MA;WB;MS	17489982;17823310
P12931	P00533	human	human	MA;WB;MS	9777370
P17612	P39019	human	human		19200342
P24941	P20248	human	human	MA	10652300
Q13131	P49674	human	human	AB;MA;WB;MS	17525164
Q9UQM7	O14713	human	human	MA	9813144
Q00534	P38936	human	human	AB;MA;WB;MS	12730199;22227330;15964852
P17252	P52565	human	human	AB;MA;WB;MS	22918940;23776598;20472934
Q02156	Q16612	human	human	AB;MA;WB	16229809
P68400	Q9NYV6	human	human	AB;MA;WB;MS	24297901;18559419;12124936
P41279	Q04637	human	human	AB;MA;WB;MS	10654941;21576361;24248602
P23443	P78371	human	human	AB;MA;WB;MS	19332537
O00141	Q96PU5	human	human	AB;MA;WB;MS	21852580;16716084;15677482;11742982
P06241	O75955	human	human	AB;MA;WB;MS	19258392
P68400	Q15185	human	human	MA;WB;MS	15040786
Q00535	P04637	human	human	AB;MA;WB;MS	11740489;20171273;12907596;12093737;16793543;24196445;16738336;14749479;20018442;17567906;15526030;15657359;15706352;23149944;18160537;20811699;16601678;21057547;19465479;19965871;11780126;17349958;17349959;22878263;19828042;20514025;19857493;17210684
Q5S007	Q5S007	human	human	AB;MA;WB;MS	24836358;24275654
Q9UKE5	Q9NQB0	human	human	AB;WB;MS	20530691
P06493	Q14643	human	human	AB;WB	16237118
P31749	P10276	human	human	MA	16417524
P28482	Q14674	human	human	AB;MA;WB;MS	12771378;17484111;21743463;17974570;11747808;16868023;18843049
Q02156	P40763	human	human	AB;MA;WB;MS	12604362;11071637;15530426;11429693;11322950
P68400	O95863	human	human	MA;MS	22562247
P07333	P07333	human	human	AB;MA;WB;MS	11513742;7730365;15297464
Q96GD4	O14777	human	human	MS	24344188
Q15139	Q9NRA0	human	human	AB;MA;WB	17635916
P06493	Q6PGQ7	human	human	MA;WB;MS	18521620
P33981	P33981	human	human	AB;MA;WB;MS	17728254
P00533	P04083	human	human	MA;MS	24782913;16052208
P45983	P30305	human	human	MA;WB	21807946;19638579
P24941	P33991	human	human	AB;WB;MS	12714602;16519687
P78527	P35637	human	human	MA	23833192;22579282
O43318	O43318	human	human	AB;MA;WB	10838074;17079228;18299321
P17612	P24390	human	human	MA	14517323
Q13043	Q96GD4	human	human	AB;WB;MS	19203582;18767990;21554500;18243099
Q9UQM7	P15036	human	human	AB;WB;MS	19182667
P78527	Q9NUW8	human	human	AB;WB;MS	19851285;20009512
P34947	P07550	human	human	MA	10499588
Q9BUB5	P23246	human	human	AB;WB;MS	17965020
Q13315	Q96RU2	human	human	AB;MS	16901786
P06493	P23396	human	human	AB;MA;WB;MS	19059439;19458393;21871177
P00533	P19174	human	human	AB;MA;WB;MS	21760611;17561374;15509800;24412752;14523024;12029091;12952950;14568990;22847294;17148460;16081816;15623534;12730118;16525023;15975899;23778885
P12931	P48167	human	human	MA	11882681
Q15139	Q14247	human	human	AB;MA;WB;MS	20363754;19038333
P24941	Q13416	human	human	AB;MA;WB;MS	24732362;22334659;11931757
P06239	Q13094	human	human	AB;MA;WB	22534133;21725281;8702662;11046020;12817019;22786724
P68400	Q13829	human	human	MA;WB;MS	19851886
Q15139	O95863	human	human	AB;MA;WB	22791710;20940406
O76039	Q9HCJ2	human	human	AB;MA;WB	22922712
P48729	P17181	human	human	AB;WB	21865166;21666722;15337770;16551269;21695243;19948722
P00533	P00533	human	human	AB;MA;WB;MS	19915609;21339742;12631709;7741752;23636329;10069801;8408058;1314835;11756413;15476828;18451158;2543678;16543144;14760089;2803273;11304462;15192046;12101233;14512423
Q13535	O14757	human	human	AB;MA;WB;MS	21965652;15096610;20501833;10859164;22424773;21777809;17327276;23954429
P24941	O75533	human	human	MA;MS	12105215
P06241	P16284	human	human	AB;MA;WB;MS	12535670;9312087;10704309;11927609;15201144;18182571
O00141	P14672	human	human	MA;WB	17382906
P17612	P15311	human	human	MA	12840026;16438931
P78527	Q96SD1	human	human		16600297
P05129	P50281	human	human	AB;MA;WB	22315223;22002060;19458085
P17252	P08684	human	human	MA;MS	19095658
P34947	P07550	human	human	AB;MA;WB	20193676;16407241;14722251;17925438;11040066;16980556;16331289;14691047
P17612	Q9BY41	human	human	AB;MA;WB;MS	14701748;15242608
P54764	P54764	human	human	MS	8622893;21439481
Q13535	O60934	human	human	AB;MA;WB;MS	15733840;18644472;12447371;12433983;14707289;17485521;18003706;10766245;10839544;10802669;12598907
P17252	P48048	human	human	MA	18547545;12221079
Q12866	Q12866	human	human	AB;MA;MS	8702477
P06241	Q14524	human	human	MA	15831816
P28482	P10415	human	human	AB;MA;WB	10766756
Q9NYL2	Q9NYL2	human	human	AB;MA	15342622
O14920	P35568	human	human	AB;MA;WB;MS	12351658;17229808;18160431;15613682;21040800;12555073
Q8TAS1	P16949	human	human	AB;MA;WB;MS	11135364
P12931	O14920	human	human	AB;MA;WB	12707358;12645577;20450893
P31749	Q09472	human	human	AB;MA	24668294;16024795;11116148;16926151
P68400	Q9ULV4	human	human	MA	22355754;23410663
P43405	Q13422	human	human	AB;MS	23071339
P17252	P04004	human	human		11034322;11795878;2448300
Q13464	P61587	human	human	AB;MA;MS	15775972
Q13976	Q14847	human	human	AB;MA;MS	12571245;22665060
P31751	P04406	human	human	MA;WB;MS	21979951
P68400	P09958	human	human	MA;WB;MS	8846780
O14965	Q9NRM7	human	human	AB;MA;WB	15147269;21822051
O96017	O00716	human	human	AB;MA;WB	19917728
Q13535	Q96SD1	human	human	AB;MA;WB;MS	15468306;19423708
P33981	O60566	human	human	AB;MA;WB;MS	23345399
Q13464	P08670	human	human	AB;MS	22345628;9565595;23737341;22795529
P07949	P31749	human	human	AB;MA;WB;MS	15994200
P48730	P27707	human	human	AB;MA;WB;MS	24462681;17350163;18258203;22490700;21351740
P78527	P11831	human	human		8407951
P12931	O15259	human	human	MA	21357692
P06493	P18754	human	human	AB;MA;WB;MS	17855385;15203004
P31749	Q15121	human	human	AB;MA;WB;MS	21285289;17227770;20452983;12808093;17700518
P45985	P45984	human	human	AB;MA;WB;MS	18818208;17634293;20145118
Q99683	P45983	human	human	AB;MA;WB;MS	16760468;9312068;24589236;21856198;15247305;15242986
P07949	P07949	human	human	AB;MA;MS	11520496
Q9Y2H1	O60285	human	human	AB;MA;WB;MS	19927127
P49841	Q07820	human	human	AB;MA;MS	16543145
P17612	Q86UR1	human	human	MA	17913709
P31749	P29317	human	human	AB;MA;WB;MS	19573808
P68400	P53539	human	human	MA;WB	17241283;16687504
P06493	P27816	human	human	AB;WB;MS	9398320
Q13153	P63167	human	human	MA	19863079;21062069;18084006;15193260;18650427;19289209;23038268
P05771	Q9UBS0	human	human	AB	12529391
P68400	P49418	human	human	MA	16945112
O14920	P25963	human	human	AB;MA;WB;MS	12060665;12527907;9734360;7739562;20696840;11297557;15856023;12432072;11502888;16920985;8649784;11753679;7796813;15470067;9707608;12138192;9252186;9346484;10764587;16619039;17533369;14523047;11706022;11266466;8550590;10723127;12444159;16007147;10754328;9914500;15695387;10398585;11057907;10823818;11752211;11350057;8657102;11960379;16207329;7878466;10722693;12085227;7479976;10882136
O15530	Q16512	human	human	AB;MA;MS	10467162;10792047
P12931	Q9UBS0	human	human	MA;MS	16640565
P17252	P52566	human	human	AB;MA;WB;MS	22469974
O14920	Q04206	human	human	AB;MA;WB	15465828;15280197
Q13315	Q99638	human	human	AB;MA;WB;MS	11278446;22453082
Q9UQM7	Q04760	human	human	AB;MA;WB	19199007
O14965	P10275	human	human	MA	20713353
P12931	P52566	human	human	MA;WB;MS	24055812;19321744
P12931	Q9Y3Q4	human	human	AB;MA;WB	17977941
Q15139	Q92918	human	human	MA;WB;MS	15743830;24362026
Q00535	Q99719	human	human	AB;WB;MS	17224448
Q13554	P16949	human	human	AB;MA;WB;MS	14645234;21768358;24664099;16554300
P06493	Q96FF9	human	human	MS	21987589
P17612	Q9NRD9	human	human	AB;MA;WB;MS	19144650
Q8N5S9	Q16566	human	human	MA;WB	8702940
O14965	P11233	human	human	MA;WB;MS	17540176;19901077;21822277
P28482	Q01196	human	human	AB;MA;WB;MS	17023045
Q99683	O15530	human	human	AB;MA;WB	22544756
Q02156	P05556	human	human	AB;MA;WB;MS	14660602;14502569;15949469
Q13546	Q13546	human	human	MA;MS	18408713
P12931	P08238	human	human	AB;MA;WB;MS	17855507
P06239	Q96LC7	human	human	MA;MS	11733002;12163025
P04626	O43157	human	human	AB;MA;WB;MS	19805522
P12931	Q15654	human	human	AB;MA;WB;MS	17591779;23576104;20876301
P68400	Q712K3	human	human	MA;WB;MS	12037680
P68400	Q92769	human	human	AB;MA;WB;MS	20388487;24526703;12082111
P52564	P53778	human	human	MS	10567720
P42345	P04198	human	human	AB;MA;WB;MS	19111882
P28482	P15056	human	human	AB;MA	16508002
Q13131	Q86TI0	human	human	AB;MA;WB;MS	17995453;24879834
O14757	Q8NG66	human	human	AB;MA;WB	19734889
P17612	P08151	human	human	MA	16293631
P48730	Q9Y6Q9	human	human	MA;WB	19339517
P35968	P35968	human	human	AB;MA;WB;MS	11435426
P09619	P09619	human	human	AB;MA;WB	7678051;16879713;12149261;7876130;16569213;1396585;9673410;12062403
Q8TD08	Q8TD08	human	human		16336213
P17612	P19544	human	human	MA	9366517
P06493	Q9BPX3	human	human	MS	18977199
O14965	P04637	human	human	MA;WB;MS	23201157
P28482	P49023	human	human	AB;MA;WB;MS	18042622
P24941	Q53GL7	human	human	AB;WB	16455663
Q05655	P12931	human	human	MA	18069897
P68400	Q9Y4R8	human	human	AB;MA;WB	23263282;24656813;20864032
Q9NWZ3	Q9NWZ3	human	human	AB;MA;WB;MS	17161373
Q00534	Q08050	human	human	MA;WB;MS	23240008
P53350	Q9NYZ3	human	human	AB;MA;WB;MS	20577264
Q92630	O43255	human	human	MA;WB;MS	23044042
Q8NEV4	Q8NEV4	human	human	MA;MS	24214986
P43405	P37840	human	human	AB;MA;WB	11078745;11744621
Q99683	Q9UER7	human	human	MA;WB	19789334;19789335
Q9BUB5	P06730	human	human	AB;MA;WB	15574771;11463832;16540463;11606200;16720573;21635931;11723111;7782323;11154262;9155017
Q8TD19	Q9HC98	human	human	AB;MA;WB;MS	21454704;12840024
Q16539	P06702	human	human	MA;WB;MS	17429438;15905572;22230807;2478889
P00519	Q9C0H9	human	human	MA;WB;MS	23383002
P43250	Q15722	human	human	MA;MS	12077128;22707565
Q13976	P35367	human	human	MA	15107581;15328002
P53350	P30307	human	human	AB;MA;MS	14968113;18062778;11897663
P42345	Q13322	human	human	AB;MA;MS	15952796
P12931	P00533	human	human	AB;MA;WB;MS	11983694;16849545;16505275;16862179;14764607;10075741;16936701;16461772;15282306;12397069;12063263;20407013;14530278;15592458;20371672;18234969;15618223;15660394;21787862;16943190
Q9BWU1	O00303	human	human	WB;MS	19245811
Q13535	O75943	human	human	AB;MA;WB	16885023;11418864;11687627;17110331
P06213	Q13480	human	human	AB;MA;WB;MS	11779868;11323411
P31749	Q7Z5H3	human	human	AB;MA;WB;MS	21969604
P31749	Q7L5N1	human	human	AB;MA;WB	23095642
Q13627	Q05193	human	human	AB;MS	15287745;17376771
O15111	P19838	human	human	MA;WB;MS	10469655;11158290
P12931	P37173	human	human	MA	17440088;18174260
P17252	Q13769	human	human	MA	15221008
P31749	O60825	human	human	AB;WB;MS	12853467
Q9UQM7	P21333	human	human	MS	11290523
Q13976	P04792	human	human	AB;MA;WB;MS	15682460;14612593;16097034;15249501;12740362
P48730	P49810	human	human	MA	9990034
P24941	Q08999	human	human	MA;MS	20857408
O75716	Q9Y295	human	human		18184589
